"Longitude (x)","Latitude (y)","Nom de la Station","ID climatologique","Date/Heure (HNL)","Année","Mois","Jour","Heure (HNL)","Temp (°C)","Temp Indicateur","Point de rosée (°C)","Point de rosée Indicateur","Hum. rel (%)","Hum. rel. Indicateur","Hauteur de précip. (mm)","Hauteur de précip. Indicateur","Dir. du vent (10s deg)","Dir. du vent Indicateur","Vit. du vent (km/h)","Vit. du vent Indicateur","Visibilité (km)","Visibilité Indicateur","Pression à la station (kPa)","Pression à la station Indicateur","Hmdx","Hmdx Indicateur","Refroid. éolien","Refroid. éolien Indicateur","Temps"
"-73,74","45,47","MONTREAL INTL A","7025251","2020-04-01 12:00","2020","04","01","12:00","4,5","","-1,8","","64","","","","36","","26","","48,3","","100,97","","","","","","ND"
"-73,74","45,47","MONTREAL INTL A","7025251","2020-04-01 13:00","2020","04","01","13:00","5,1","","-1,6","","62","","","","3","","23","","48,3","","100,94","","","","","","Nuageux"
"-73,74","45,47","MONTREAL INTL A","7025251","2020-04-01 14:00","2020","04","01","14:00","5,3","","-1,4","","62","","","","36","","27","","48,3","","100,91","","","","","","ND"
"-73,74","45,47","MONTREAL INTL A","7025251","2020-04-01 15:00","2020","04","01","15:00","5,6","","-1,8","","59","","","","5","","27","","24,1","","100,87","","","","","","ND"
"-73,74","45,47","MONTREAL INTL A","7025251","2020-04-01 16:00","2020","04","01","16:00","5,3","","-2,2","","59","","","","5","","26","","24,1","","100,88","","","","","","Généralement nuageux"
"-73,74","45,47","MONTREAL INTL A","7025251","2020-04-01 17:00","2020","04","01","17:00","5,3","","-1,5","","61","","","","4","","20","","24,1","","100,89","","","","","","ND"
"-73,74","45,47","MONTREAL INTL A","7025251","2020-04-01 18:00","2020","04","01","18:00","4,7","","-1,7","","63","","","","2","","18","","24,1","","100,88","","","","","","ND"
"-73,74","45,47","MONTREAL INTL A","7025251","2020-04-01 19:00","2020","04","01","19:00","4,5","","-1,7","","64","","","","3","","15","","24,1","","100,91","","","","","","Nuageux"
"-73,74","45,47","MONTREAL INTL A","7025251","2020-04-01 20:00","2020","04","01","20:00","4,2","","-1,5","","66","","","","1","","12","","24,1","","100,95","","","","","","ND"
"-73,74","45,47","MONTREAL INTL A","7025251","2020-04-01 21:00","2020","04","01","21:00","4,0","","-1,5","","68","","","","1","","12","","24,1","","100,93","","","","","","ND"
"-73,74","45,47","MONTREAL INTL A","7025251","2020-04-01 22:00","2020","04","01","22:00","3,5","","-1,1","","72","","","","1","","12","","24,1","","100,87","","","","","","Nuageux"
"-73,74","45,47","MONTREAL INTL A","7025251","2020-04-01 23:00","2020","04","01","23:00","3,2","","-1,2","","73","","","","1","","9","","24,1","","100,83","","","","","","ND"
"-73,74","45,47","MONTREAL INTL A","7025251","2020-04-02 00:00","2020","04","02","00:00","3,0","","-1,2","","74","","","","35","","9","","24,1","","100,81","","","","","","ND"
"-73,74","45,47","MONTREAL INTL A","7025251","2020-04-02 01:00","2020","04","02","01:00","2,6","","-0,9","","77","","","","36","","7","","24,1","","100,81","","","","","","Nuageux"
"-73,74","45,47","MONTREAL INTL A","7025251","2020-04-02 02:00","2020","04","02","02:00","2,6","","-0,9","","78","","","","2","","12","","24,1","","100,79","","","","","","ND"
"-73,74","45,47","MONTREAL INTL A","7025251","2020-04-02 03:00","2020","04","02","03:00","2,4","","-1,0","","78","","","","34","","9","","24,1","","100,78","","","","","","ND"
"-73,74","45,47","MONTREAL INTL A","7025251","2020-04-02 04:00","2020","04","02","04:00","2,3","","-1,4","","77","","","","34","","12","","24,1","","100,73","","","","","","Généralement dégagé"
"-73,74","45,47","MONTREAL INTL A","7025251","2020-04-02 05:00","2020","04","02","05:00","2,0","","-1,7","","77","","","","35","","11","","24,1","","100,75","","","","","","ND"
"-73,74","45,47","MONTREAL INTL A","7025251","2020-04-02 06:00","2020","04","02","06:00","1,5","","-2,3","","76","","","","33","","9","","24,1","","100,75","","","","","","ND"
"-73,74","45,47","MONTREAL INTL A","7025251","2020-04-02 07:00","2020","04","02","07:00","2,1","","-2,2","","73","","","","35","","11","","24,1","","100,79","","","","","","Nuageux"
"-73,74","45,47","MONTREAL INTL A","7025251","2020-04-02 08:00","2020","04","02","08:00","3,6","","-2,2","","66","","","","35","","16","","24,1","","100,76","","","","","","ND"
"-73,74","45,47","MONTREAL INTL A","7025251","2020-04-02 09:00","2020","04","02","09:00","4,8","","-1,7","","63","","","","34","","14","","24,1","","100,73","","","","","","ND"
"-73,74","45,47","MONTREAL INTL A","7025251","2020-04-02 10:00","2020","04","02","10:00","5,0","","-2,4","","59","","","","33","","18","","24,1","","100,69","","","","","","Nuageux"
"-73,74","45,47","MONTREAL INTL A","7025251","2020-04-02 11:00","2020","04","02","11:00","5,6","","-0,4","","65","","","","34","","16","","24,1","","100,64","","","","","","Averses de pluie"
"-73,74","45,47","MONTREAL INTL A","7025251","2020-04-02 12:00","2020","04","02","12:00","5,4","","0,2","","69","","","","33","","16","","24,1","","100,59","","","","","","Pluie"
"-73,74","45,47","MONTREAL INTL A","7025251","2020-04-02 13:00","2020","04","02","13:00","5,5","","1,1","","73","","","","31","","13","","24,1","","100,57","","","","","","Nuageux"
"-73,74","45,47","MONTREAL INTL A","7025251","2020-04-02 14:00","2020","04","02","14:00","5,7","","2,4","","79","","","","31","","11","","24,1","","100,55","","","","","","Pluie"
"-73,74","45,47","MONTREAL INTL A","7025251","2020-04-02 15:00","2020","04","02","15:00","5,7","","3,4","","85","","","","35","","17","","24,1","","100,56","","","","","","Pluie"
"-73,74","45,47","MONTREAL INTL A","7025251","2020-04-02 16:00","2020","04","02","16:00","5,4","","3,2","","86","","","","34","","16","","24,1","","100,56","","","","","","Pluie"
"-73,74","45,47","MONTREAL INTL A","7025251","2020-04-02 17:00","2020","04","02","17:00","5,5","","3,4","","86","","","","33","","16","","19,3","","100,58","","","","","","Pluie"
"-73,74","45,47","MONTREAL INTL A","7025251","2020-04-02 18:00","2020","04","02","18:00","5,0","","3,2","","88","","","","33","","16","","24,1","","100,58","","","","","","Pluie"
"-73,74","45,47","MONTREAL INTL A","7025251","2020-04-02 19:00","2020","04","02","19:00","4,7","","3,2","","90","","","","32","","14","","12,9","","100,60","","","","","","Pluie"
"-73,74","45,47","MONTREAL INTL A","7025251","2020-04-02 20:00","2020","04","02","20:00","4,4","","3,1","","91","","","","32","","14","","12,9","","100,60","","","","","","Pluie"
"-73,74","45,47","MONTREAL INTL A","7025251","2020-04-02 21:00","2020","04","02","21:00","4,2","","3,2","","93","","","","34","","17","","24,1","","100,55","","","","","","Pluie"
"-73,74","45,47","MONTREAL INTL A","7025251","2020-04-02 22:00","2020","04","02","22:00","4,8","","3,7","","92","","","","36","","23","","24,1","","100,47","","","","","","Pluie"
"-73,74","45,47","MONTREAL INTL A","7025251","2020-04-02 23:00","2020","04","02","23:00","5,7","","4,5","","91","","","","36","","26","","24,1","","100,40","","","","","","Pluie"
"-73,74","45,47","MONTREAL INTL A","7025251","2020-04-03 00:00","2020","04","03","00:00","6,2","","4,9","","92","","","","2","","22","","24,1","","100,40","","","","","","Pluie"
"-73,74","45,47","MONTREAL INTL A","7025251","2020-04-03 01:00","2020","04","03","01:00","6,1","","5,0","","93","","","","3","","28","","24,1","","100,41","","","","","","Pluie"
"-73,74","45,47","MONTREAL INTL A","7025251","2020-04-03 02:00","2020","04","03","02:00","6,1","","4,7","","91","","","","3","","36","","24,1","","100,41","","","","","","Pluie"
"-73,74","45,47","MONTREAL INTL A","7025251","2020-04-03 03:00","2020","04","03","03:00","5,9","","4,4","","90","","","","3","","38","","24,1","","100,42","","","","","","Pluie"
"-73,74","45,47","MONTREAL INTL A","7025251","2020-04-03 04:00","2020","04","03","04:00","6,0","","4,4","","89","","","","4","","45","","19,3","","100,48","","","","","","Pluie"
"-73,74","45,47","MONTREAL INTL A","7025251","2020-04-03 05:00","2020","04","03","05:00","5,9","","4,5","","91","","","","4","","38","","19,3","","100,53","","","","","","Pluie"
"-73,74","45,47","MONTREAL INTL A","7025251","2020-04-03 06:00","2020","04","03","06:00","5,8","","4,3","","90","","","","4","","37","","19,3","","100,59","","","","","","Pluie"
"-73,74","45,47","MONTREAL INTL A","7025251","2020-04-03 07:00","2020","04","03","07:00","5,7","","4,0","","89","","","","3","","41","","19,3","","100,65","","","","","","Pluie"
"-73,74","45,47","MONTREAL INTL A","7025251","2020-04-03 08:00","2020","04","03","08:00","5,7","","3,9","","88","","","","4","","41","","16,1","","100,73","","","","","","Pluie"
"-73,74","45,47","MONTREAL INTL A","7025251","2020-04-03 09:00","2020","04","03","09:00","5,8","","4,0","","88","","","","4","","34","","24,1","","100,83","","","","","","Pluie"
"-73,74","45,47","MONTREAL INTL A","7025251","2020-04-03 10:00","2020","04","03","10:00","6,3","","4,3","","87","","","","3","","36","","24,1","","100,88","","","","","","Pluie"
"-73,74","45,47","MONTREAL INTL A","7025251","2020-04-03 11:00","2020","04","03","11:00","6,6","","4,2","","85","","","","4","","34","","24,1","","100,91","","","","","","Pluie"
"-73,74","45,47","MONTREAL INTL A","7025251","2020-04-03 12:00","2020","04","03","12:00","7,0","","4,3","","83","","","","3","","45","","24,1","","100,94","","","","","","Pluie"
"-73,74","45,47","MONTREAL INTL A","7025251","2020-04-03 13:00","2020","04","03","13:00","7,2","","4,2","","82","","","","3","","35","","24,1","","100,96","","","","","","Pluie"
"-73,74","45,47","MONTREAL INTL A","7025251","2020-04-03 14:00","2020","04","03","14:00","7,4","","3,9","","78","","","","2","","30","","24,1","","101,01","","","","","","ND"
"-73,74","45,47","MONTREAL INTL A","7025251","2020-04-03 15:00","2020","04","03","15:00","8,1","","3,5","","73","","","","3","","35","","24,1","","101,01","","","","","","ND"
"-73,74","45,47","MONTREAL INTL A","7025251","2020-04-03 16:00","2020","04","03","16:00","9,0","","3,5","","68","","","","4","","35","","24,1","","101,04","","","","","","Nuageux"
"-73,74","45,47","MONTREAL INTL A","7025251","2020-04-03 17:00","2020","04","03","17:00","8,9","","3,4","","68","","","","3","","32","","24,1","","101,11","","","","","","ND"
"-73,74","45,47","MONTREAL INTL A","7025251","2020-04-03 18:00","2020","04","03","18:00","8,3","","2,5","","67","","","","3","","35","","24,1","","101,15","","","","","","ND"
"-73,74","45,47","MONTREAL INTL A","7025251","2020-04-03 19:00","2020","04","03","19:00","7,5","","2,1","","68","","","","3","","31","","24,1","","101,22","","","","","","Généralement nuageux"
"-73,74","45,47","MONTREAL INTL A","7025251","2020-04-03 20:00","2020","04","03","20:00","6,7","","1,7","","71","","","","4","","27","","24,1","","101,26","","","","","","ND"
"-73,74","45,47","MONTREAL INTL A","7025251","2020-04-03 21:00","2020","04","03","21:00","6,0","","1,5","","73","","","","2","","25","","24,1","","101,28","","","","","","ND"
"-73,74","45,47","MONTREAL INTL A","7025251","2020-04-03 22:00","2020","04","03","22:00","6,0","","1,4","","72","","","","2","","26","","24,1","","101,30","","","","","","Généralement nuageux"
"-73,74","45,47","MONTREAL INTL A","7025251","2020-04-03 23:00","2020","04","03","23:00","5,2","","1,3","","76","","","","3","","18","","24,1","","101,31","","","","","","ND"
"-73,74","45,47","MONTREAL INTL A","7025251","2020-04-04 00:00","2020","04","04","00:00","5,8","","1,4","","74","","","","4","","22","","24,1","","101,28","","","","","","ND"
"-73,74","45,47","MONTREAL INTL A","7025251","2020-04-04 01:00","2020","04","04","01:00","4,4","","1,2","","80","","","","3","","21","","24,1","","101,25","","","","","","Généralement dégagé"
"-73,74","45,47","MONTREAL INTL A","7025251","2020-04-04 02:00","2020","04","04","02:00","3,1","","0,5","","83","","","","1","","15","","24,1","","101,27","","","","","","ND"
"-73,74","45,47","MONTREAL INTL A","7025251","2020-04-04 03:00","2020","04","04","03:00","2,3","","0,1","","85","","","","2","","18","","24,1","","101,30","","","","","","ND"
"-73,74","45,47","MONTREAL INTL A","7025251","2020-04-04 04:00","2020","04","04","04:00","2,0","","-0,1","","86","","","","1","","18","","24,1","","101,33","","","","","","Généralement dégagé"
"-73,74","45,47","MONTREAL INTL A","7025251","2020-04-04 05:00","2020","04","04","05:00","2,6","","0,3","","85","","","","2","","22","","24,1","","101,35","","","","","","ND"
"-73,74","45,47","MONTREAL INTL A","7025251","2020-04-04 06:00","2020","04","04","06:00","2,7","","0,3","","84","","","","2","","22","","24,1","","101,40","","","","","","ND"
"-73,74","45,47","MONTREAL INTL A","7025251","2020-04-04 07:00","2020","04","04","07:00","3,3","","0,7","","83","","","","2","","22","","24,1","","101,42","","","","","","Généralement nuageux"
"-73,74","45,47","MONTREAL INTL A","7025251","2020-04-04 08:00","2020","04","04","08:00","5,0","","1,4","","77","","","","3","","22","","48,3","","101,42","","","","","","ND"
"-73,74","45,47","MONTREAL INTL A","7025251","2020-04-04 09:00","2020","04","04","09:00","6,8","","1,7","","70","","","","2","","13","","24,1","","101,45","","","","","","ND"
"-73,74","45,47","MONTREAL INTL A","7025251","2020-04-04 10:00","2020","04","04","10:00","8,0","","2,4","","68","","","","2","","21","","24,1","","101,44","","","","","","Dégagé"
"-73,74","45,47","MONTREAL INTL A","7025251","2020-04-04 11:00","2020","04","04","11:00","8,9","","2,5","","64","","","","1","","12","","24,1","","101,39","","","","","","ND"
"-73,74","45,47","MONTREAL INTL A","7025251","2020-04-04 12:00","2020","04","04","12:00","10,8","","2,8","","58","","","","2","","18","","24,1","","101,34","","","","","","ND"
"-73,74","45,47","MONTREAL INTL A","7025251","2020-04-04 13:00","2020","04","04","13:00","10,9","","1,8","","53","","","","4","","10","","24,1","","101,30","","","","","","Généralement dégagé"
"-73,74","45,47","MONTREAL INTL A","7025251","2020-04-04 14:00","2020","04","04","14:00","12,1","","2,0","","50","","","","2","","17","","24,1","","101,24","","","","","","ND"
"-73,74","45,47","MONTREAL INTL A","7025251","2020-04-04 15:00","2020","04","04","15:00","12,0","","0,9","","46","","","","1","","4","","24,1","","101,20","","","","","","ND"
"-73,74","45,47","MONTREAL INTL A","7025251","2020-04-04 16:00","2020","04","04","16:00","12,6","","1,8","","47","","","","6","","9","","24,1","","101,16","","","","","","Généralement dégagé"
"-73,74","45,47","MONTREAL INTL A","7025251","2020-04-04 17:00","2020","04","04","17:00","11,9","","1,5","","49","","","","19","","12","","24,1","","101,18","","","","","","ND"
"-73,74","45,47","MONTREAL INTL A","7025251","2020-04-04 18:00","2020","04","04","18:00","11,1","","1,6","","52","","","","11","","13","","24,1","","101,19","","","","","","ND"
"-73,74","45,47","MONTREAL INTL A","7025251","2020-04-04 19:00","2020","04","04","19:00","9,2","","1,7","","59","","","","6","","11","","24,1","","101,20","","","","","","Généralement dégagé"
"-73,74","45,47","MONTREAL INTL A","7025251","2020-04-04 20:00","2020","04","04","20:00","7,8","","0,6","","60","","","","6","","9","","24,1","","101,23","","","","","","ND"
"-73,74","45,47","MONTREAL INTL A","7025251","2020-04-04 21:00","2020","04","04","21:00","8,2","","1,2","","61","","","","5","","8","","24,1","","101,23","","","","","","ND"
"-73,74","45,47","MONTREAL INTL A","7025251","2020-04-04 22:00","2020","04","04","22:00","7,5","","2,1","","69","","","","6","","7","","24,1","","101,23","","","","","","Généralement nuageux"
"-73,74","45,47","MONTREAL INTL A","7025251","2020-04-04 23:00","2020","04","04","23:00","7,9","","2,0","","66","","","","10","","4","","24,1","","101,21","","","","","","ND"
"-73,74","45,47","MONTREAL INTL A","7025251","2020-04-05 00:00","2020","04","05","00:00","8,1","","1,6","","63","","","","10","","6","","24,1","","101,21","","","","","","ND"
"-73,74","45,47","MONTREAL INTL A","7025251","2020-04-05 01:00","2020","04","05","01:00","6,9","","2,6","","74","","","","24","","7","","24,1","","101,21","","","","","","Généralement nuageux"
"-73,74","45,47","MONTREAL INTL A","7025251","2020-04-05 02:00","2020","04","05","02:00","7,1","","1,9","","69","","","","14","","7","","24,1","","101,17","","","","","","ND"
"-73,74","45,47","MONTREAL INTL A","7025251","2020-04-05 03:00","2020","04","05","03:00","6,7","","2,4","","74","","","","9","","4","","24,1","","101,15","","","","","","ND"
"-73,74","45,47","MONTREAL INTL A","7025251","2020-04-05 04:00","2020","04","05","04:00","7,0","","2,5","","73","","","","13","","7","","24,1","","101,13","","","","","","Nuageux"
"-73,74","45,47","MONTREAL INTL A","7025251","2020-04-05 05:00","2020","04","05","05:00","6,6","","2,6","","75","","","","12","","7","","24,1","","101,11","","","","","","ND"
"-73,74","45,47","MONTREAL INTL A","7025251","2020-04-05 06:00","2020","04","05","06:00","6,8","","2,8","","75","","","","36","","2","","24,1","","101,13","","","","","","ND"
"-73,74","45,47","MONTREAL INTL A","7025251","2020-04-05 07:00","2020","04","05","07:00","7,4","","3,2","","74","","","","15","","7","","24,1","","101,14","","","","","","Nuageux"
"-73,74","45,47","MONTREAL INTL A","7025251","2020-04-05 08:00","2020","04","05","08:00","7,9","","4,0","","76","","","","22","","10","","24,1","","101,14","","","","","","ND"
"-73,74","45,47","MONTREAL INTL A","7025251","2020-04-05 09:00","2020","04","05","09:00","8,5","","4,8","","77","","","","22","","13","","24,1","","101,14","","","","","","Averses de pluie"
"-73,74","45,47","MONTREAL INTL A","7025251","2020-04-05 10:00","2020","04","05","10:00","8,5","","5,9","","84","","","","22","","13","","19,3","","101,15","","","","","","Pluie"
"-73,74","45,47","MONTREAL INTL A","7025251","2020-04-05 11:00","2020","04","05","11:00","7,8","","6,8","","94","","","","21","","10","","24,1","","101,09","","","","","","Pluie"
"-73,74","45,47","MONTREAL INTL A","7025251","2020-04-05 12:00","2020","04","05","12:00","9,1","","6,7","","85","","","","21","","13","","24,1","","101,03","","","","","","ND"
"-73,74","45,47","MONTREAL INTL A","7025251","2020-04-05 13:00","2020","04","05","13:00","9,2","","7,4","","88","","","","25","","15","","9,7","","100,99","","","","","","Pluie,Brouillard"
"-73,74","45,47","MONTREAL INTL A","7025251","2020-04-05 14:00","2020","04","05","14:00","9,1","","7,1","","87","","","","27","","17","","24,1","","100,96","","","","","","ND"
"-73,74","45,47","MONTREAL INTL A","7025251","2020-04-05 15:00","2020","04","05","15:00","9,0","","8,0","","93","","","","27","","16","","12,9","","100,96","","","","","","Pluie"
"-73,74","45,47","MONTREAL INTL A","7025251","2020-04-05 16:00","2020","04","05","16:00","9,5","","7,7","","88","","","","26","","16","","24,1","","100,97","","","","","","Généralement nuageux"
"-73,74","45,47","MONTREAL INTL A","7025251","2020-04-05 17:00","2020","04","05","17:00","9,9","","6,6","","80","","","","27","","18","","24,1","","101,01","","","","","","ND"
"-73,74","45,47","MONTREAL INTL A","7025251","2020-04-05 18:00","2020","04","05","18:00","9,7","","3,1","","63","","","","30","","26","","24,1","","101,05","","","","","","ND"
"-73,74","45,47","MONTREAL INTL A","7025251","2020-04-05 19:00","2020","04","05","19:00","7,8","","1,9","","67","","","","30","","15","","24,1","","101,12","","","","","","Généralement dégagé"
"-73,74","45,47","MONTREAL INTL A","7025251","2020-04-05 20:00","2020","04","05","20:00","7,1","","1,8","","69","","","","30","","16","","24,1","","101,20","","","","","","ND"
"-73,74","45,47","MONTREAL INTL A","7025251","2020-04-05 21:00","2020","04","05","21:00","6,0","","0,9","","70","","","","30","","7","","24,1","","101,22","","","","","","ND"
"-73,74","45,47","MONTREAL INTL A","7025251","2020-04-05 22:00","2020","04","05","22:00","3,4","","0,4","","81","","","","25","","7","","24,1","","101,24","","","","","","Dégagé"
"-73,74","45,47","MONTREAL INTL A","7025251","2020-04-05 23:00","2020","04","05","23:00","3,4","","0,0","","79","","","","27","","11","","24,1","","101,25","","","","","","ND"
"-73,74","45,47","MONTREAL INTL A","7025251","2020-04-06 00:00","2020","04","06","00:00","2,7","","-0,9","","77","","","","28","","9","","24,1","","101,28","","","","","","ND"
"-73,74","45,47","MONTREAL INTL A","7025251","2020-04-06 01:00","2020","04","06","01:00","3,2","","-2,1","","68","","","","32","","8","","24,1","","101,29","","","","","","Dégagé"
"-73,74","45,47","MONTREAL INTL A","7025251","2020-04-06 02:00","2020","04","06","02:00","0,6","","-3,9","","72","","","","33","","3","","24,1","","101,30","","","","","","ND"
"-73,74","45,47","MONTREAL INTL A","7025251","2020-04-06 03:00","2020","04","06","03:00","-0,4","","-2,9","","83","","","","29","","5","","24,1","","101,33","","","","-2","","ND"
"-73,74","45,47","MONTREAL INTL A","7025251","2020-04-06 04:00","2020","04","06","04:00","1,0","","-3,8","","71","","","","29","","10","","24,1","","101,36","","","","","","Dégagé"
"-73,74","45,47","MONTREAL INTL A","7025251","2020-04-06 05:00","2020","04","06","05:00","-0,9","","-3,7","","81","","","","23","","9","","24,1","","101,37","","","","-4","","ND"
"-73,74","45,47","MONTREAL INTL A","7025251","2020-04-06 06:00","2020","04","06","06:00","-0,4","","-4,0","","77","","","","23","","8","","48,3","","101,41","","","","-3","","ND"
"-73,74","45,47","MONTREAL INTL A","7025251","2020-04-06 07:00","2020","04","06","07:00","2,7","","-2,7","","67","","","","24","","10","","48,3","","101,43","","","","","","Généralement dégagé"
"-73,74","45,47","MONTREAL INTL A","7025251","2020-04-06 08:00","2020","04","06","08:00","5,0","","-2,6","","58","","","","22","","16","","48,3","","101,42","","","","","","ND"
"-73,74","45,47","MONTREAL INTL A","7025251","2020-04-06 09:00","2020","04","06","09:00","6,7","","-3,5","","48","","","","24","","19","","48,3","","101,36","","","","","","ND"
"-73,74","45,47","MONTREAL INTL A","7025251","2020-04-06 10:00","2020","04","06","10:00","8,0","","-4,4","","41","","","","26","","24","","48,3","","101,32","","","","","","Généralement dégagé"
"-73,74","45,47","MONTREAL INTL A","7025251","2020-04-06 11:00","2020","04","06","11:00","9,6","","-3,0","","41","","","","27","","23","","48,3","","101,23","","","","","","ND"
"-73,74","45,47","MONTREAL INTL A","7025251","2020-04-06 12:00","2020","04","06","12:00","10,9","","-5,5","","31","","","","26","","29","","48,3","","101,12","","","","","","ND"
"-73,74","45,47","MONTREAL INTL A","7025251","2020-04-06 13:00","2020","04","06","13:00","11,2","","-4,6","","33","","","","28","","33","","48,3","","101,01","","","","","","Généralement dégagé"
"-73,74","45,47","MONTREAL INTL A","7025251","2020-04-06 14:00","2020","04","06","14:00","12,1","","-6,8","","26","","","","27","","33","","48,3","","100,92","","","","","","ND"
"-73,74","45,47","MONTREAL INTL A","7025251","2020-04-06 15:00","2020","04","06","15:00","12,6","","-7,0","","25","","","","27","","33","","48,3","","100,82","","","","","","ND"
"-73,74","45,47","MONTREAL INTL A","7025251","2020-04-06 16:00","2020","04","06","16:00","12,5","","-8,0","","23","","","","27","","33","","48,3","","100,76","","","","","","Généralement nuageux"
"-73,74","45,47","MONTREAL INTL A","7025251","2020-04-06 17:00","2020","04","06","17:00","12,1","","-8,7","","22","","","","27","","32","","48,3","","100,73","","","","","","ND"
"-73,74","45,47","MONTREAL INTL A","7025251","2020-04-06 18:00","2020","04","06","18:00","11,3","","-7,3","","26","","","","27","","21","","48,3","","100,74","","","","","","ND"
"-73,74","45,47","MONTREAL INTL A","7025251","2020-04-06 19:00","2020","04","06","19:00","9,7","","-6,8","","31","","","","27","","14","","24,1","","100,74","","","","","","Généralement dégagé"
"-73,74","45,47","MONTREAL INTL A","7025251","2020-04-06 20:00","2020","04","06","20:00","7,0","","-5,2","","42","","","","25","","14","","24,1","","100,79","","","","","","ND"
"-73,74","45,47","MONTREAL INTL A","7025251","2020-04-06 21:00","2020","04","06","21:00","6,2","","-2,8","","52","","","","25","","15","","24,1","","100,80","","","","","","ND"
"-73,74","45,47","MONTREAL INTL A","7025251","2020-04-06 22:00","2020","04","06","22:00","5,8","","-3,9","","50","","","","26","","12","","24,1","","100,79","","","","","","Dégagé"
"-73,74","45,47","MONTREAL INTL A","7025251","2020-04-06 23:00","2020","04","06","23:00","3,8","","-3,7","","58","","","","27","","7","","24,1","","100,83","","","","","","ND"
"-73,74","45,47","MONTREAL INTL A","7025251","2020-04-07 00:00","2020","04","07","00:00","2,3","","-3,1","","67","","","","0","","1","","24,1","","100,85","","","","","","ND"
"-73,74","45,47","MONTREAL INTL A","7025251","2020-04-07 01:00","2020","04","07","01:00","2,9","","-2,7","","67","","","","24","","5","","24,1","","100,82","","","","","","Généralement dégagé"
"-73,74","45,47","MONTREAL INTL A","7025251","2020-04-07 02:00","2020","04","07","02:00","1,9","","-2,7","","72","","","","3","","9","","24,1","","100,87","","","","","","ND"
"-73,74","45,47","MONTREAL INTL A","7025251","2020-04-07 03:00","2020","04","07","03:00","1,6","","-6,2","","56","","","","6","","10","","24,1","","100,84","","","","","","ND"
"-73,74","45,47","MONTREAL INTL A","7025251","2020-04-07 04:00","2020","04","07","04:00","0,6","","-6,8","","57","","","","4","","8","","24,1","","100,83","","","","","","Dégagé"
"-73,74","45,47","MONTREAL INTL A","7025251","2020-04-07 05:00","2020","04","07","05:00","-0,3","","-6,5","","63","","","","1","","6","","24,1","","100,85","","","","-2","","ND"
"-73,74","45,47","MONTREAL INTL A","7025251","2020-04-07 06:00","2020","04","07","06:00","0,0","","-5,1","","68","","","","2","","4","","48,3","","100,88","","","","-1","","ND"
