"Longitude (x)","Latitude (y)","Nom de la Station","ID climatologique","Date/Heure (HNL)","Année","Mois","Jour","Heure (HNL)","Temp (°C)","Temp Indicateur","Point de rosée (°C)","Point de rosée Indicateur","Hum. rel (%)","Hum. rel. Indicateur","Hauteur de précip. (mm)","Hauteur de précip. Indicateur","Dir. du vent (10s deg)","Dir. du vent Indicateur","Vit. du vent (km/h)","Vit. du vent Indicateur","Visibilité (km)","Visibilité Indicateur","Pression à la station (kPa)","Pression à la station Indicateur","Hmdx","Hmdx Indicateur","Refroid. éolien","Refroid. éolien Indicateur","Temps"
"-73,74","45,47","MONTREAL INTL A","7025251","2019-02-01 00:00","2019","02","01","00:00","-15,0","","-19,5","","69","","","","25","","27","","16,1","","101,73","","","","-26","","Neige"
"-73,74","45,47","MONTREAL INTL A","7025251","2019-02-01 01:00","2019","02","01","01:00","-15,3","","-20,7","","64","","","","25","","30","","24,1","","101,78","","","","-26","","Neige"
"-73,74","45,47","MONTREAL INTL A","7025251","2019-02-01 02:00","2019","02","01","02:00","-15,8","","-21,5","","62","","","","25","","32","","24,1","","101,80","","","","-27","","ND"
"-73,74","45,47","MONTREAL INTL A","7025251","2019-02-01 03:00","2019","02","01","03:00","-16,3","","-22,4","","60","","","","24","","24","","24,1","","101,83","","","","-27","","ND"
"-73,74","45,47","MONTREAL INTL A","7025251","2019-02-01 04:00","2019","02","01","04:00","-16,5","","-22,3","","62","","","","24","","29","","24,1","","101,85","","","","-28","","Généralement dégagé"
"-73,74","45,47","MONTREAL INTL A","7025251","2019-02-01 05:00","2019","02","01","05:00","-17,0","","-22,6","","63","","","","24","","27","","24,1","","101,92","","","","-28","","ND"
"-73,74","45,47","MONTREAL INTL A","7025251","2019-02-01 06:00","2019","02","01","06:00","-17,3","","-22,4","","65","","","","24","","31","","24,1","","101,94","","","","-29","","ND"
"-73,74","45,47","MONTREAL INTL A","7025251","2019-02-01 07:00","2019","02","01","07:00","-17,5","","-22,6","","65","","","","24","","28","","24,1","","102,01","","","","-29","","Dégagé"
"-73,74","45,47","MONTREAL INTL A","7025251","2019-02-01 08:00","2019","02","01","08:00","-17,3","","-22,6","","64","","","","24","","30","","48,3","","102,10","","","","-29","","ND"
"-73,74","45,47","MONTREAL INTL A","7025251","2019-02-01 09:00","2019","02","01","09:00","-16,6","","-22,4","","61","","","","25","","29","","48,3","","102,16","","","","-28","","ND"
"-73,74","45,47","MONTREAL INTL A","7025251","2019-02-01 10:00","2019","02","01","10:00","-15,6","","-22,2","","58","","","","25","","27","","48,3","","102,17","","","","-26","","Dégagé"
"-73,74","45,47","MONTREAL INTL A","7025251","2019-02-01 11:00","2019","02","01","11:00","-14,3","","-22,1","","52","","","","25","","28","","48,3","","102,18","","","","-25","","ND"
"-73,74","45,47","MONTREAL INTL A","7025251","2019-02-01 12:00","2019","02","01","12:00","-13,9","","-21,8","","52","","","","24","","33","","48,3","","102,13","","","","-25","","ND"
"-73,74","45,47","MONTREAL INTL A","7025251","2019-02-01 13:00","2019","02","01","13:00","-13,4","","-21,6","","51","","","","24","","33","","48,3","","102,08","","","","-24","","Dégagé"
"-73,74","45,47","MONTREAL INTL A","7025251","2019-02-01 14:00","2019","02","01","14:00","-12,9","","-21,7","","48","","","","24","","35","","48,3","","102,04","","","","-24","","Poudrerie élevée"
"-73,74","45,47","MONTREAL INTL A","7025251","2019-02-01 15:00","2019","02","01","15:00","-12,3","","-22,8","","42","","","","24","","33","","48,3","","102,06","","","","-23","","ND"
"-73,74","45,47","MONTREAL INTL A","7025251","2019-02-01 16:00","2019","02","01","16:00","-12,5","","-23,7","","39","","","","26","","33","","48,3","","102,10","","","","-23","","Dégagé"
"-73,74","45,47","MONTREAL INTL A","7025251","2019-02-01 17:00","2019","02","01","17:00","-12,8","","-24,1","","39","","","","25","","24","","48,3","","102,13","","","","-22","","ND"
"-73,74","45,47","MONTREAL INTL A","7025251","2019-02-01 18:00","2019","02","01","18:00","-13,6","","-23,8","","43","","","","26","","18","","24,1","","102,16","","","","-22","","ND"
"-73,74","45,47","MONTREAL INTL A","7025251","2019-02-01 19:00","2019","02","01","19:00","-13,9","","-23,8","","44","","","","25","","14","","24,1","","102,18","","","","-21","","Dégagé"
"-73,74","45,47","MONTREAL INTL A","7025251","2019-02-01 20:00","2019","02","01","20:00","-15,7","","-23,4","","53","","","","23","","13","","24,1","","102,19","","","","-23","","ND"
"-73,74","45,47","MONTREAL INTL A","7025251","2019-02-01 21:00","2019","02","01","21:00","-15,5","","-23,4","","52","","","","24","","17","","24,1","","102,16","","","","-24","","ND"
"-73,74","45,47","MONTREAL INTL A","7025251","2019-02-01 22:00","2019","02","01","22:00","-14,3","","-20,2","","61","","","","24","","20","","24,1","","102,16","","","","-23","","Dégagé"
"-73,74","45,47","MONTREAL INTL A","7025251","2019-02-01 23:00","2019","02","01","23:00","-14,3","","-19,6","","64","","","","24","","23","","24,1","","102,13","","","","-24","","ND"
