"Longitude (x)","Latitude (y)","Nom de la Station","ID climatologique","Date/Heure (HNL)","Année","Mois","Jour","Heure (HNL)","Temp (°C)","Temp Indicateur","Point de rosée (°C)","Point de rosée Indicateur","Hum. rel (%)","Hum. rel. Indicateur","Hauteur de précip. (mm)","Hauteur de précip. Indicateur","Dir. du vent (10s deg)","Dir. du vent Indicateur","Vit. du vent (km/h)","Vit. du vent Indicateur","Visibilité (km)","Visibilité Indicateur","Pression à la station (kPa)","Pression à la station Indicateur","Hmdx","Hmdx Indicateur","Refroid. éolien","Refroid. éolien Indicateur","Temps"
"-73,74","45,47","MONTREAL INTL A","7025251","2014-08-01 00:00","2014","08","01","00:00","17,9","","13,3","","74","","","","20","","13","","24,1","","101,42","","","","","","ND"
"-73,74","45,47","MONTREAL INTL A","7025251","2014-08-01 01:00","2014","08","01","01:00","17,5","","13,3","","76","","","","20","","16","","24,1","","101,41","","","","","","Dégagé"
"-73,74","45,47","MONTREAL INTL A","7025251","2014-08-01 02:00","2014","08","01","02:00","16,8","","13,2","","79","","","","20","","13","","24,1","","101,42","","","","","","ND"
"-73,74","45,47","MONTREAL INTL A","7025251","2014-08-01 03:00","2014","08","01","03:00","15,6","","13,3","","86","","","","29","","4","","24,1","","101,43","","","","","","ND"
"-73,74","45,47","MONTREAL INTL A","7025251","2014-08-01 04:00","2014","08","01","04:00","15,6","","13,6","","88","","","","15","","9","","24,1","","101,45","","","","","","Généralement dégagé"
"-73,74","45,47","MONTREAL INTL A","7025251","2014-08-01 05:00","2014","08","01","05:00","15,8","","13,3","","85","","","","12","","7","","48,3","","101,50","","","","","","ND"
"-73,74","45,47","MONTREAL INTL A","7025251","2014-08-01 06:00","2014","08","01","06:00","16,2","","13,0","","81","","","","11","","7","","48,3","","101,56","","","","","","ND"
"-73,74","45,47","MONTREAL INTL A","7025251","2014-08-01 07:00","2014","08","01","07:00","18,0","","12,7","","71","","","","13","","7","","48,3","","101,59","","","","","","Dégagé"
"-73,74","45,47","MONTREAL INTL A","7025251","2014-08-01 08:00","2014","08","01","08:00","19,2","","13,0","","67","","","","17","","8","","48,3","","101,60","","","","","","ND"
"-73,74","45,47","MONTREAL INTL A","7025251","2014-08-01 09:00","2014","08","01","09:00","20,3","","14,3","","68","","","","18","","9","","24,1","","101,62","","","","","","ND"
"-73,74","45,47","MONTREAL INTL A","7025251","2014-08-01 10:00","2014","08","01","10:00","21,7","","14,0","","61","","","","23","","10","","24,1","","101,63","","25","","","","Généralement nuageux"
"-73,74","45,47","MONTREAL INTL A","7025251","2014-08-01 11:00","2014","08","01","11:00","22,2","","14,7","","62","","","","20","","15","","24,1","","101,64","","26","","","","ND"
"-73,74","45,47","MONTREAL INTL A","7025251","2014-08-01 12:00","2014","08","01","12:00","24,1","","13,8","","52","","","","20","","11","","24,1","","101,61","","27","","","","ND"
"-73,74","45,47","MONTREAL INTL A","7025251","2014-08-01 13:00","2014","08","01","13:00","24,6","","15,1","","55","","","","19","","15","","24,1","","101,59","","29","","","","Généralement nuageux"
"-73,74","45,47","MONTREAL INTL A","7025251","2014-08-01 14:00","2014","08","01","14:00","25,2","","15,4","","54","","","","19","","13","","24,1","","101,56","","29","","","","ND"
