"Longitude (x)","Latitude (y)","Nom de la Station","ID climatologique","Date/Heure (HNL)","Année","Mois","Jour","Heure (HNL)","Temp (°C)","Temp Indicateur","Point de rosée (°C)","Point de rosée Indicateur","Hum. rel (%)","Hum. rel. Indicateur","Hauteur de précip. (mm)","Hauteur de précip. Indicateur","Dir. du vent (10s deg)","Dir. du vent Indicateur","Vit. du vent (km/h)","Vit. du vent Indicateur","Visibilité (km)","Visibilité Indicateur","Pression à la station (kPa)","Pression à la station Indicateur","Hmdx","Hmdx Indicateur","Refroid. éolien","Refroid. éolien Indicateur","Temps"
"-73,74","45,47","MONTREAL INTL A","7025251","2019-03-01 00:00","2019","03","01","00:00","-13,2","","-18,4","","65","","","","19","","5","","24,1","","102,22","","","","-17","","ND"
"-73,74","45,47","MONTREAL INTL A","7025251","2019-03-01 01:00","2019","03","01","01:00","-14,0","","-18,8","","67","","","","21","","5","","24,1","","102,27","","","","-17","","Généralement dégagé"
"-73,74","45,47","MONTREAL INTL A","7025251","2019-03-01 02:00","2019","03","01","02:00","-13,6","","-19,2","","63","","","","22","","7","","24,1","","102,26","","","","-18","","ND"
"-73,74","45,47","MONTREAL INTL A","7025251","2019-03-01 03:00","2019","03","01","03:00","-13,2","","-18,3","","66","","","","20","","7","","24,1","","102,23","","","","-18","","ND"
"-73,74","45,47","MONTREAL INTL A","7025251","2019-03-01 04:00","2019","03","01","04:00","-14,9","","-18,7","","73","","","","22","","6","","24,1","","102,24","","","","-19","","Généralement dégagé"
"-73,74","45,47","MONTREAL INTL A","7025251","2019-03-01 05:00","2019","03","01","05:00","-13,8","","-18,5","","68","","","","20","","8","","24,1","","102,25","","","","-19","","ND"
"-73,74","45,47","MONTREAL INTL A","7025251","2019-03-01 06:00","2019","03","01","06:00","-15,2","","-20,0","","67","","","","22","","5","","24,1","","102,26","","","","-19","","ND"
"-73,74","45,47","MONTREAL INTL A","7025251","2019-03-01 07:00","2019","03","01","07:00","-15,4","","-19,4","","72","","","","23","","7","","24,1","","102,29","","","","-20","","Généralement nuageux"
"-73,74","45,47","MONTREAL INTL A","7025251","2019-03-01 08:00","2019","03","01","08:00","-14,0","","-18,1","","71","","","","24","","5","","24,1","","102,34","","","","-17","","ND"
"-73,74","45,47","MONTREAL INTL A","7025251","2019-03-01 09:00","2019","03","01","09:00","-12,3","","-16,8","","70","","","","25","","7","","48,3","","102,34","","","","-17","","ND"
"-73,74","45,47","MONTREAL INTL A","7025251","2019-03-01 10:00","2019","03","01","10:00","-10,1","","-16,5","","60","","","","26","","8","","48,3","","102,34","","","","-15","","Dégagé"
"-73,74","45,47","MONTREAL INTL A","7025251","2019-03-01 11:00","2019","03","01","11:00","-8,0","","-16,2","","52","","","","23","","4","","48,3","","102,34","","","","-10","","ND"
"-73,74","45,47","MONTREAL INTL A","7025251","2019-03-01 12:00","2019","03","01","12:00","-6,3","","-16,4","","45","","","","36","","2","","48,3","","102,32","","","","-7","","ND"
"-73,74","45,47","MONTREAL INTL A","7025251","2019-03-01 13:00","2019","03","01","13:00","-5,6","","-16,7","","42","","","","36","","1","","48,3","","102,23","","","","-6","","Dégagé"
"-73,74","45,47","MONTREAL INTL A","7025251","2019-03-01 14:00","2019","03","01","14:00","-4,4","","-14,5","","45","","","","22","","7","","48,3","","102,16","","","","-8","","ND"
"-73,74","45,47","MONTREAL INTL A","7025251","2019-03-01 15:00","2019","03","01","15:00","-4,0","","-14,8","","43","","","","19","","10","","48,3","","102,14","","","","-8","","ND"
