"Longitude (x)","Latitude (y)","Nom de la Station","ID climatologique","Date/Heure (HNL)","Année","Mois","Jour","Heure (HNL)","Temp (°C)","Temp Indicateur","Point de rosée (°C)","Point de rosée Indicateur","Hum. rel (%)","Hum. rel. Indicateur","Hauteur de précip. (mm)","Hauteur de précip. Indicateur","Dir. du vent (10s deg)","Dir. du vent Indicateur","Vit. du vent (km/h)","Vit. du vent Indicateur","Visibilité (km)","Visibilité Indicateur","Pression à la station (kPa)","Pression à la station Indicateur","Hmdx","Hmdx Indicateur","Refroid. éolien","Refroid. éolien Indicateur","Temps"
"-73,74","45,47","MONTREAL INTL A","7025251","2020-11-01 00:00","2020","11","01","00:00","1,1","","-4,0","","69","","","","16","","18","","24,1","","101,80","","","","","","ND"
"-73,74","45,47","MONTREAL INTL A","7025251","2020-11-01 01:00","2020","11","01","01:00","1,3","","-3,9","","68","","","","16","","21","","24,1","","101,70","","","","","","Dégagé"
"-73,74","45,47","MONTREAL INTL A","7025251","2020-11-01 02:00","2020","11","01","02:00","1,4","","-4,0","","68","","","","15","","21","","24,1","","101,59","","","","","","ND"
"-73,74","45,47","MONTREAL INTL A","7025251","2020-11-01 03:00","2020","11","01","03:00","1,0","","-3,9","","70","","","","15","","24","","24,1","","101,46","","","","","","ND"
"-73,74","45,47","MONTREAL INTL A","7025251","2020-11-01 04:00","2020","11","01","04:00","1,7","","-3,5","","69","","","","15","","26","","24,1","","101,35","","","","","","Nuageux"
"-73,74","45,47","MONTREAL INTL A","7025251","2020-11-01 05:00","2020","11","01","05:00","1,6","","-3,2","","70","","","","15","","25","","24,1","","101,22","","","","","","ND"
"-73,74","45,47","MONTREAL INTL A","7025251","2020-11-01 06:00","2020","11","01","06:00","1,8","","-3,0","","71","","","","16","","28","","24,1","","101,05","","","","","","ND"
"-73,74","45,47","MONTREAL INTL A","7025251","2020-11-01 07:00","2020","11","01","07:00","2,2","","-2,7","","70","","","","16","","34","","24,1","","100,91","","","","","","Généralement nuageux"
"-73,74","45,47","MONTREAL INTL A","7025251","2020-11-01 08:00","2020","11","01","08:00","3,0","","-2,3","","68","","","","16","","31","","48,3","","100,80","","","","","","ND"
"-73,74","45,47","MONTREAL INTL A","7025251","2020-11-01 09:00","2020","11","01","09:00","4,1","","-1,3","","68","","","","15","","28","","48,3","","100,62","","","","","","ND"
"-73,74","45,47","MONTREAL INTL A","7025251","2020-11-01 10:00","2020","11","01","10:00","5,4","","-0,6","","65","","","","15","","31","","48,3","","100,45","","","","","","Généralement nuageux"
"-73,74","45,47","MONTREAL INTL A","7025251","2020-11-01 11:00","2020","11","01","11:00","6,0","","0,0","","65","","","","15","","30","","48,3","","100,23","","","","","","ND"
"-73,74","45,47","MONTREAL INTL A","7025251","2020-11-01 12:00","2020","11","01","12:00","7,6","","0,8","","62","","","","14","","32","","48,3","","99,95","","","","","","ND"
"-73,74","45,47","MONTREAL INTL A","7025251","2020-11-01 13:00","2020","11","01","13:00","8,5","","1,4","","61","","","","16","","24","","48,3","","99,87","","","","","","Pluie"
"-73,74","45,47","MONTREAL INTL A","7025251","2020-11-01 14:00","2020","11","01","14:00","7,5","","3,8","","77","","","","15","","31","","12,9","","99,76","","","","","","Pluie"
"-73,74","45,47","MONTREAL INTL A","7025251","2020-11-01 15:00","2020","11","01","15:00","6,9","","4,7","","86","","","","16","","32","","12,9","","99,71","","","","","","Pluie"
"-73,74","45,47","MONTREAL INTL A","7025251","2020-11-01 16:00","2020","11","01","16:00","7,2","","4,7","","84","","","","15","","29","","24,1","","99,62","","","","","","Pluie"
"-73,74","45,47","MONTREAL INTL A","7025251","2020-11-01 17:00","2020","11","01","17:00","7,7","","4,7","","81","","","","16","","26","","24,1","","99,59","","","","","","ND"
"-73,74","45,47","MONTREAL INTL A","7025251","2020-11-01 18:00","2020","11","01","18:00","7,8","","5,2","","83","","","","19","","33","","9,7","","99,63","","","","","","Pluie,Brouillard"
"-73,74","45,47","MONTREAL INTL A","7025251","2020-11-01 19:00","2020","11","01","19:00","7,6","","3,8","","77","","","","23","","33","","24,1","","99,68","","","","","","Pluie"
