"Longitude (x)","Latitude (y)","Nom de la Station","ID climatologique","Date/Heure (HNL)","Année","Mois","Jour","Heure (HNL)","Temp (°C)","Temp Indicateur","Point de rosée (°C)","Point de rosée Indicateur","Hum. rel (%)","Hum. rel. Indicateur","Hauteur de précip. (mm)","Hauteur de précip. Indicateur","Dir. du vent (10s deg)","Dir. du vent Indicateur","Vit. du vent (km/h)","Vit. du vent Indicateur","Visibilité (km)","Visibilité Indicateur","Pression à la station (kPa)","Pression à la station Indicateur","Hmdx","Hmdx Indicateur","Refroid. éolien","Refroid. éolien Indicateur","Temps"
"-73,74","45,47","MONTREAL INTL A","7025251","2020-09-01 00:00","2020","09","01","00:00","16,6","","10,9","","69","","","","13","","14","","24,1","","101,32","","","","","","ND"
"-73,74","45,47","MONTREAL INTL A","7025251","2020-09-01 01:00","2020","09","01","01:00","16,3","","11,7","","74","","","","11","","10","","24,1","","101,35","","","","","","Généralement nuageux"
"-73,74","45,47","MONTREAL INTL A","7025251","2020-09-01 02:00","2020","09","01","02:00","15,2","","11,6","","79","","","","8","","7","","24,1","","101,34","","","","","","ND"
"-73,74","45,47","MONTREAL INTL A","7025251","2020-09-01 03:00","2020","09","01","03:00","16,3","","12,5","","78","","","","10","","4","","24,1","","101,33","","","","","","ND"
"-73,74","45,47","MONTREAL INTL A","7025251","2020-09-01 04:00","2020","09","01","04:00","16,5","","12,4","","76","","","","12","","8","","24,1","","101,30","","","","","","Généralement nuageux"
"-73,74","45,47","MONTREAL INTL A","7025251","2020-09-01 05:00","2020","09","01","05:00","16,8","","13,2","","79","","","","14","","12","","24,1","","101,32","","","","","","ND"
"-73,74","45,47","MONTREAL INTL A","7025251","2020-09-01 06:00","2020","09","01","06:00","17,1","","13,2","","77","","","","14","","16","","24,1","","101,35","","","","","","ND"
"-73,74","45,47","MONTREAL INTL A","7025251","2020-09-01 07:00","2020","09","01","07:00","17,6","","13,1","","75","","","","15","","19","","48,3","","101,37","","","","","","Nuageux"
"-73,74","45,47","MONTREAL INTL A","7025251","2020-09-01 08:00","2020","09","01","08:00","17,9","","13,9","","78","","","","15","","19","","48,3","","101,38","","","","","","ND"
"-73,74","45,47","MONTREAL INTL A","7025251","2020-09-01 09:00","2020","09","01","09:00","18,2","","14,9","","81","","","","15","","24","","48,3","","101,38","","","","","","ND"
"-73,74","45,47","MONTREAL INTL A","7025251","2020-09-01 10:00","2020","09","01","10:00","18,6","","15,2","","80","","","","15","","21","","48,3","","101,39","","","","","","Nuageux"
"-73,74","45,47","MONTREAL INTL A","7025251","2020-09-01 11:00","2020","09","01","11:00","19,2","","15,7","","80","","","","14","","18","","48,3","","101,36","","","","","","ND"
"-73,74","45,47","MONTREAL INTL A","7025251","2020-09-01 12:00","2020","09","01","12:00","19,0","","16,1","","83","","","","14","","18","","48,3","","101,31","","","","","","ND"
"-73,74","45,47","MONTREAL INTL A","7025251","2020-09-01 13:00","2020","09","01","13:00","21,3","","17,1","","77","","","","13","","22","","48,3","","101,27","","27","","","","Nuageux"
"-73,74","45,47","MONTREAL INTL A","7025251","2020-09-01 14:00","2020","09","01","14:00","22,0","","17,5","","75","","","","14","","17","","24,1","","101,22","","28","","","","ND"
"-73,74","45,47","MONTREAL INTL A","7025251","2020-09-01 15:00","2020","09","01","15:00","22,4","","18,0","","76","","","","15","","10","","24,1","","101,19","","28","","","","ND"
"-73,74","45,47","MONTREAL INTL A","7025251","2020-09-01 16:00","2020","09","01","16:00","22,6","","17,8","","74","","","","15","","18","","48,3","","101,14","","28","","","","Nuageux"
"-73,74","45,47","MONTREAL INTL A","7025251","2020-09-01 17:00","2020","09","01","17:00","22,5","","16,9","","70","","","","16","","24","","48,3","","101,19","","28","","","","ND"
"-73,74","45,47","MONTREAL INTL A","7025251","2020-09-01 18:00","2020","09","01","18:00","22,0","","16,4","","70","","","","17","","21","","48,3","","101,21","","27","","","","ND"
"-73,74","45,47","MONTREAL INTL A","7025251","2020-09-01 19:00","2020","09","01","19:00","21,4","","15,8","","70","","","","17","","15","","24,1","","101,18","","26","","","","Généralement nuageux"
"-73,74","45,47","MONTREAL INTL A","7025251","2020-09-01 20:00","2020","09","01","20:00","21,3","","14,8","","66","","","","16","","21","","24,1","","101,20","","25","","","","ND"
"-73,74","45,47","MONTREAL INTL A","7025251","2020-09-01 21:00","2020","09","01","21:00","21,0","","15,1","","69","","","","16","","21","","24,1","","101,18","","25","","","","ND"
"-73,74","45,47","MONTREAL INTL A","7025251","2020-09-01 22:00","2020","09","01","22:00","20,6","","15,4","","72","","","","15","","17","","24,1","","101,13","","25","","","","Nuageux"
"-73,74","45,47","MONTREAL INTL A","7025251","2020-09-01 23:00","2020","09","01","23:00","20,5","","15,6","","73","","","","15","","17","","24,1","","101,07","","25","","","","ND"
"-73,74","45,47","MONTREAL INTL A","7025251","2020-09-02 00:00","2020","09","02","00:00","20,3","","15,8","","75","","","","16","","20","","24,1","","101,02","","25","","","","ND"
"-73,74","45,47","MONTREAL INTL A","7025251","2020-09-02 01:00","2020","09","02","01:00","20,5","","15,8","","74","","","","16","","18","","24,1","","100,94","","25","","","","Généralement nuageux"
"-73,74","45,47","MONTREAL INTL A","7025251","2020-09-02 02:00","2020","09","02","02:00","20,5","","15,9","","75","","","","16","","21","","24,1","","100,86","","25","","","","ND"
"-73,74","45,47","MONTREAL INTL A","7025251","2020-09-02 03:00","2020","09","02","03:00","20,6","","16,1","","75","","","","15","","18","","24,1","","100,78","","25","","","","ND"
"-73,74","45,47","MONTREAL INTL A","7025251","2020-09-02 04:00","2020","09","02","04:00","20,4","","16,4","","78","","","","16","","20","","24,1","","100,72","","25","","","","Généralement nuageux"
"-73,74","45,47","MONTREAL INTL A","7025251","2020-09-02 05:00","2020","09","02","05:00","19,6","","16,8","","83","","","","15","","22","","24,1","","100,64","","","","","","Averses de pluie"
"-73,74","45,47","MONTREAL INTL A","7025251","2020-09-02 06:00","2020","09","02","06:00","19,2","","16,6","","85","","","","16","","26","","24,1","","100,59","","","","","","Averses de pluie"
"-73,74","45,47","MONTREAL INTL A","7025251","2020-09-02 07:00","2020","09","02","07:00","19,7","","16,5","","82","","","","16","","27","","24,1","","100,49","","","","","","Averses de pluie"
"-73,74","45,47","MONTREAL INTL A","7025251","2020-09-02 08:00","2020","09","02","08:00","19,7","","16,5","","81","","","","16","","23","","24,1","","100,47","","","","","","ND"
"-73,74","45,47","MONTREAL INTL A","7025251","2020-09-02 09:00","2020","09","02","09:00","20,1","","16,8","","81","","","","16","","26","","24,1","","100,44","","25","","","","ND"
"-73,74","45,47","MONTREAL INTL A","7025251","2020-09-02 10:00","2020","09","02","10:00","20,7","","16,9","","78","","","","16","","34","","24,1","","100,36","","26","","","","Nuageux"
"-73,74","45,47","MONTREAL INTL A","7025251","2020-09-02 11:00","2020","09","02","11:00","21,9","","17,9","","77","","","","16","","34","","24,1","","100,22","","28","","","","ND"
"-73,74","45,47","MONTREAL INTL A","7025251","2020-09-02 12:00","2020","09","02","12:00","22,4","","18,3","","78","","","","16","","27","","24,1","","100,10","","29","","","","ND"
"-73,74","45,47","MONTREAL INTL A","7025251","2020-09-02 13:00","2020","09","02","13:00","23,5","","19,2","","76","","","","15","","25","","24,1","","99,95","","30","","","","Nuageux"
