"Longitude (x)","Latitude (y)","Nom de la Station","ID climatologique","Date/Heure (HNL)","Année","Mois","Jour","Heure (HNL)","Temp (°C)","Temp Indicateur","Point de rosée (°C)","Point de rosée Indicateur","Hum. rel (%)","Hum. rel. Indicateur","Hauteur de précip. (mm)","Hauteur de précip. Indicateur","Dir. du vent (10s deg)","Dir. du vent Indicateur","Vit. du vent (km/h)","Vit. du vent Indicateur","Visibilité (km)","Visibilité Indicateur","Pression à la station (kPa)","Pression à la station Indicateur","Hmdx","Hmdx Indicateur","Refroid. éolien","Refroid. éolien Indicateur","Temps"
"-73,74","45,47","MONTREAL INTL A","7025251","2019-01-03 12:00","2019","01","03","12:00","-10,1","","-13,2","","78","","","","23","","13","","16,1","","100,83","","","","-16","","Neige"
"-73,74","45,47","MONTREAL INTL A","7025251","2019-01-03 13:00","2019","01","03","13:00","-9,2","","-12,1","","80","","","","23","","8","","12,9","","100,78","","","","-14","","Neige"
"-73,74","45,47","MONTREAL INTL A","7025251","2019-01-03 14:00","2019","01","03","14:00","-8,0","","-11,1","","79","","","","24","","16","","19,3","","100,81","","","","-15","","Neige"
"-73,74","45,47","MONTREAL INTL A","7025251","2019-01-03 15:00","2019","01","03","15:00","-7,5","","-10,3","","80","","","","24","","14","","24,1","","100,81","","","","-13","","Neige"
"-73,74","45,47","MONTREAL INTL A","7025251","2019-01-03 16:00","2019","01","03","16:00","-6,8","","-9,6","","81","","","","25","","9","","24,1","","100,85","","","","-11","","Neige"
"-73,74","45,47","MONTREAL INTL A","7025251","2019-01-03 17:00","2019","01","03","17:00","-6,4","","-8,9","","82","","","","25","","13","","24,1","","100,86","","","","-12","","Neige"
"-73,74","45,47","MONTREAL INTL A","7025251","2019-01-03 18:00","2019","01","03","18:00","-6,6","","-8,6","","86","","","","26","","4","","24,1","","100,86","","","","-9","","Neige"
"-73,74","45,47","MONTREAL INTL A","7025251","2019-01-03 19:00","2019","01","03","19:00","-6,5","","-8,3","","87","","","","24","","6","","16,1","","100,84","","","","-9","","Neige"
"-73,74","45,47","MONTREAL INTL A","7025251","2019-01-03 20:00","2019","01","03","20:00","-5,1","","-6,6","","89","","","","16","","11","","19,3","","100,80","","","","-10","","Neige"
"-73,74","45,47","MONTREAL INTL A","7025251","2019-01-03 21:00","2019","01","03","21:00","-5,0","","-6,3","","90","","","","15","","10","","19,3","","100,73","","","","-9","","Neige"
"-73,74","45,47","MONTREAL INTL A","7025251","2019-01-03 22:00","2019","01","03","22:00","-5,0","","-6,3","","91","","","","13","","8","","9,7","","100,71","","","","-9","","Neige"
"-73,74","45,47","MONTREAL INTL A","7025251","2019-01-03 23:00","2019","01","03","23:00","-3,8","","-5,1","","91","","","","16","","14","","11,3","","100,64","","","","-9","","Neige"
"-73,74","45,47","MONTREAL INTL A","7025251","2019-01-04 00:00","2019","01","04","00:00","-3,3","","-4,6","","90","","","","16","","14","","12,9","","100,56","","","","-8","","Neige"
"-73,74","45,47","MONTREAL INTL A","7025251","2019-01-04 01:00","2019","01","04","01:00","-1,6","","-2,8","","92","","","","20","","17","","2,8","","100,57","","","","-7","","Neige"
"-73,74","45,47","MONTREAL INTL A","7025251","2019-01-04 02:00","2019","01","04","02:00","-1,3","","-2,2","","94","","","","20","","22","","2,8","","100,56","","","","-7","","Neige,Poudrerie élevée"
"-73,74","45,47","MONTREAL INTL A","7025251","2019-01-04 03:00","2019","01","04","03:00","-1,0","","-1,7","","95","","","","20","","25","","1,6","","100,39","","","","-7","","Neige,Poudrerie élevée"
"-73,74","45,47","MONTREAL INTL A","7025251","2019-01-04 04:00","2019","01","04","04:00","-0,9","","-1,7","","95","","","","20","","20","","1,6","","100,37","","","","-6","","Neige,Poudrerie élevée"
"-73,74","45,47","MONTREAL INTL A","7025251","2019-01-04 05:00","2019","01","04","05:00","-0,3","","-1,0","","95","","","","21","","22","","6,4","","100,32","","","","-6","","Neige,Poudrerie élevée"
"-73,74","45,47","MONTREAL INTL A","7025251","2019-01-04 06:00","2019","01","04","06:00","0,3","","-0,6","","93","","","","22","","26","","4,8","","100,29","","","","","","Neige,Poudrerie élevée"
"-73,74","45,47","MONTREAL INTL A","7025251","2019-01-04 07:00","2019","01","04","07:00","1,2","","-1,0","","85","","","","22","","26","","9,7","","100,28","","","","","","Neige,Poudrerie élevée"
"-73,74","45,47","MONTREAL INTL A","7025251","2019-01-04 08:00","2019","01","04","08:00","1,4","","-1,1","","84","","","","22","","23","","19,3","","100,24","","","","","","Neige"
"-73,74","45,47","MONTREAL INTL A","7025251","2019-01-04 09:00","2019","01","04","09:00","1,6","","-1,2","","82","","","","22","","25","","24,1","","100,29","","","","","","ND"
"-73,74","45,47","MONTREAL INTL A","7025251","2019-01-04 10:00","2019","01","04","10:00","1,9","","-1,4","","79","","","","22","","23","","24,1","","100,22","","","","","","Nuageux"
"-73,74","45,47","MONTREAL INTL A","7025251","2019-01-04 11:00","2019","01","04","11:00","2,0","","-1,5","","78","","","","22","","28","","24,1","","100,16","","","","","","ND"
"-73,74","45,47","MONTREAL INTL A","7025251","2019-01-04 12:00","2019","01","04","12:00","2,1","","-1,2","","79","","","","23","","32","","24,1","","100,15","","","","","","ND"
"-73,74","45,47","MONTREAL INTL A","7025251","2019-01-04 13:00","2019","01","04","13:00","2,2","","-1,0","","80","","","","23","","30","","24,1","","100,14","","","","","","Nuageux"
"-73,74","45,47","MONTREAL INTL A","7025251","2019-01-04 14:00","2019","01","04","14:00","2,2","","-0,6","","82","","","","23","","21","","24,1","","100,15","","","","","","ND"
"-73,74","45,47","MONTREAL INTL A","7025251","2019-01-04 15:00","2019","01","04","15:00","2,3","","-0,2","","84","","","","25","","18","","24,1","","100,23","","","","","","ND"
"-73,74","45,47","MONTREAL INTL A","7025251","2019-01-04 16:00","2019","01","04","16:00","2,1","","-0,2","","85","","","","23","","20","","24,1","","100,22","","","","","","Nuageux"
"-73,74","45,47","MONTREAL INTL A","7025251","2019-01-04 17:00","2019","01","04","17:00","1,7","","-0,4","","86","","","","22","","13","","24,1","","100,24","","","","","","ND"
"-73,74","45,47","MONTREAL INTL A","7025251","2019-01-04 18:00","2019","01","04","18:00","1,9","","-0,2","","86","","","","22","","13","","24,1","","100,25","","","","","","ND"
"-73,74","45,47","MONTREAL INTL A","7025251","2019-01-04 19:00","2019","01","04","19:00","1,9","","-0,4","","85","","","","22","","14","","24,1","","100,29","","","","","","Nuageux"
"-73,74","45,47","MONTREAL INTL A","7025251","2019-01-04 20:00","2019","01","04","20:00","1,8","","-0,4","","86","","","","23","","11","","24,1","","100,26","","","","","","ND"
"-73,74","45,47","MONTREAL INTL A","7025251","2019-01-04 21:00","2019","01","04","21:00","1,5","","-0,5","","86","","","","25","","8","","24,1","","100,27","","","","","","ND"
"-73,74","45,47","MONTREAL INTL A","7025251","2019-01-04 22:00","2019","01","04","22:00","2,4","","-0,3","","83","","","","23","","13","","24,1","","100,23","","","","","","Nuageux"
"-73,74","45,47","MONTREAL INTL A","7025251","2019-01-04 23:00","2019","01","04","23:00","2,0","","-0,4","","84","","","","19","","14","","24,1","","100,20","","","","","","ND"
"-73,74","45,47","MONTREAL INTL A","7025251","2019-01-05 00:00","2019","01","05","00:00","1,8","","-0,6","","84","","","","19","","6","","24,1","","100,18","","","","","","ND"
"-73,74","45,47","MONTREAL INTL A","7025251","2019-01-05 01:00","2019","01","05","01:00","1,1","","-0,8","","87","","","","34","","7","","24,1","","100,14","","","","","","Généralement nuageux"
"-73,74","45,47","MONTREAL INTL A","7025251","2019-01-05 02:00","2019","01","05","02:00","0,7","","-0,7","","90","","","","21","","5","","24,1","","100,17","","","","","","ND"
"-73,74","45,47","MONTREAL INTL A","7025251","2019-01-05 03:00","2019","01","05","03:00","0,6","","-0,8","","90","","","","36","","1","","24,1","","100,13","","","","","","ND"
"-73,74","45,47","MONTREAL INTL A","7025251","2019-01-05 04:00","2019","01","05","04:00","0,3","","-1,1","","90","","","","14","","4","","24,1","","100,04","","","","","","Nuageux"
"-73,74","45,47","MONTREAL INTL A","7025251","2019-01-05 05:00","2019","01","05","05:00","0,1","","-1,1","","92","","","","36","","3","","24,1","","100,03","","","","","","ND"
"-73,74","45,47","MONTREAL INTL A","7025251","2019-01-05 06:00","2019","01","05","06:00","0,2","","-1,1","","91","","","","36","","5","","19,3","","100,05","","","","","","ND"
"-73,74","45,47","MONTREAL INTL A","7025251","2019-01-05 07:00","2019","01","05","07:00","0,4","","-0,9","","91","","","","36","","2","","19,3","","100,09","","","","","","Nuageux"
"-73,74","45,47","MONTREAL INTL A","7025251","2019-01-05 08:00","2019","01","05","08:00","0,4","","-1,1","","90","","","","0","","1","","19,3","","100,16","","","","","","ND"
"-73,74","45,47","MONTREAL INTL A","7025251","2019-01-05 09:00","2019","01","05","09:00","0,9","","-0,6","","90","","","","35","","7","","19,3","","100,11","","","","","","ND"
"-73,74","45,47","MONTREAL INTL A","7025251","2019-01-05 10:00","2019","01","05","10:00","1,7","","-0,2","","87","","","","36","","14","","16,1","","100,06","","","","","","Nuageux"
"-73,74","45,47","MONTREAL INTL A","7025251","2019-01-05 11:00","2019","01","05","11:00","1,5","","0,0","","89","","","","5","","7","","24,1","","100,02","","","","","","ND"
