"Longitude (x)","Latitude (y)","Nom de la Station","ID climatologique","Date/Heure (HNL)","Année","Mois","Jour","Heure (HNL)","Temp (°C)","Temp Indicateur","Point de rosée (°C)","Point de rosée Indicateur","Hum. rel (%)","Hum. rel. Indicateur","Hauteur de précip. (mm)","Hauteur de précip. Indicateur","Dir. du vent (10s deg)","Dir. du vent Indicateur","Vit. du vent (km/h)","Vit. du vent Indicateur","Visibilité (km)","Visibilité Indicateur","Pression à la station (kPa)","Pression à la station Indicateur","Hmdx","Hmdx Indicateur","Refroid. éolien","Refroid. éolien Indicateur","Temps"
"-73,74","45,47","MONTREAL INTL A","7025251","2018-12-01 00:00","2018","12","01","00:00","-0,4","","-3,3","","81","","","","26","","8","","24,1","","101,54","","","","-3","","ND"
"-73,74","45,47","MONTREAL INTL A","7025251","2018-12-01 01:00","2018","12","01","01:00","-0,4","","-3,0","","82","","","","26","","12","","24,1","","101,58","","","","-4","","Nuageux"
"-73,74","45,47","MONTREAL INTL A","7025251","2018-12-01 02:00","2018","12","01","02:00","-0,3","","-3,0","","82","","","","25","","12","","24,1","","101,66","","","","-4","","ND"
"-73,74","45,47","MONTREAL INTL A","7025251","2018-12-01 03:00","2018","12","01","03:00","-0,1","","-4,0","","75","","","","27","","17","","24,1","","101,67","","","","-5","","ND"
"-73,74","45,47","MONTREAL INTL A","7025251","2018-12-01 04:00","2018","12","01","04:00","-0,2","","-3,8","","77","","","","30","","12","","24,1","","101,65","","","","-4","","Nuageux"
"-73,74","45,47","MONTREAL INTL A","7025251","2018-12-01 05:00","2018","12","01","05:00","-0,4","","-3,9","","77","","","","30","","8","","24,1","","101,66","","","","-3","","ND"
"-73,74","45,47","MONTREAL INTL A","7025251","2018-12-01 06:00","2018","12","01","06:00","-0,4","","-3,5","","79","","","","25","","8","","24,1","","101,77","","","","-3","","ND"
"-73,74","45,47","MONTREAL INTL A","7025251","2018-12-01 07:00","2018","12","01","07:00","-0,4","","-3,6","","79","","","","24","","19","","24,1","","101,95","","","","-6","","Généralement nuageux"
"-73,74","45,47","MONTREAL INTL A","7025251","2018-12-01 08:00","2018","12","01","08:00","-0,5","","-3,8","","79","","","","24","","16","","24,1","","101,95","","","","-5","","ND"
"-73,74","45,47","MONTREAL INTL A","7025251","2018-12-01 09:00","2018","12","01","09:00","-0,4","","-3,8","","78","","","","25","","13","","24,1","","101,91","","","","-5","","ND"
"-73,74","45,47","MONTREAL INTL A","7025251","2018-12-01 10:00","2018","12","01","10:00","-0,4","","-4,0","","77","","","","29","","5","","24,1","","101,90","","","","-2","","Nuageux"
"-73,74","45,47","MONTREAL INTL A","7025251","2018-12-01 11:00","2018","12","01","11:00","-0,4","","-3,9","","77","","","","26","","4","","24,1","","101,85","","","","-2","","ND"
"-73,74","45,47","MONTREAL INTL A","7025251","2018-12-01 12:00","2018","12","01","12:00","-0,2","","-3,8","","77","","","","26","","7","","24,1","","101,81","","","","-3","","ND"
"-73,74","45,47","MONTREAL INTL A","7025251","2018-12-01 13:00","2018","12","01","13:00","0,1","","-3,2","","79","","","","22","","5","","24,1","","101,85","","","","","","Nuageux"
"-73,74","45,47","MONTREAL INTL A","7025251","2018-12-01 14:00","2018","12","01","14:00","0,3","","-3,5","","76","","","","26","","7","","24,1","","101,87","","","","","","ND"
"-73,74","45,47","MONTREAL INTL A","7025251","2018-12-01 15:00","2018","12","01","15:00","0,3","","-3,3","","77","","","","23","","7","","24,1","","101,89","","","","","","ND"
"-73,74","45,47","MONTREAL INTL A","7025251","2018-12-01 16:00","2018","12","01","16:00","0,1","","-3,4","","78","","","","7","","3","","24,1","","101,83","","","","","","Généralement nuageux"
"-73,74","45,47","MONTREAL INTL A","7025251","2018-12-01 17:00","2018","12","01","17:00","0,1","","-3,1","","79","","","","13","","13","","24,1","","101,84","","","","","","ND"
"-73,74","45,47","MONTREAL INTL A","7025251","2018-12-01 18:00","2018","12","01","18:00","-0,1","","-2,9","","81","","","","6","","10","","24,1","","101,83","","","","-3","","ND"
"-73,74","45,47","MONTREAL INTL A","7025251","2018-12-01 19:00","2018","12","01","19:00","0,4","","-3,0","","78","","","","12","","11","","24,1","","101,82","","","","","","Nuageux"
"-73,74","45,47","MONTREAL INTL A","7025251","2018-12-01 20:00","2018","12","01","20:00","0,3","","-3,0","","79","","","","8","","12","","24,1","","101,79","","","","","","ND"
"-73,74","45,47","MONTREAL INTL A","7025251","2018-12-01 21:00","2018","12","01","21:00","0,2","","-3,0","","79","","","","8","","16","","24,1","","101,74","","","","","","ND"
"-73,74","45,47","MONTREAL INTL A","7025251","2018-12-01 22:00","2018","12","01","22:00","0,1","","-3,0","","80","","","","7","","20","","24,1","","101,63","","","","","","Nuageux"
"-73,74","45,47","MONTREAL INTL A","7025251","2018-12-01 23:00","2018","12","01","23:00","-0,2","","-3,0","","81","","","","7","","19","","24,1","","101,56","","","","-5","","ND"
"-73,74","45,47","MONTREAL INTL A","7025251","2018-12-02 00:00","2018","12","02","00:00","-0,4","","-3,1","","82","","","","6","","21","","24,1","","101,44","","","","-6","","ND"
"-73,74","45,47","MONTREAL INTL A","7025251","2018-12-02 01:00","2018","12","02","01:00","-0,4","","-3,0","","83","","","","6","","18","","24,1","","101,40","","","","-5","","Nuageux"
"-73,74","45,47","MONTREAL INTL A","7025251","2018-12-02 02:00","2018","12","02","02:00","-0,6","","-2,8","","85","","","","5","","23","","24,1","","101,35","","","","-6","","ND"
"-73,74","45,47","MONTREAL INTL A","7025251","2018-12-02 03:00","2018","12","02","03:00","-0,8","","-2,3","","89","","","","5","","20","","6,4","","101,28","","","","-6","","Neige"
"-73,74","45,47","MONTREAL INTL A","7025251","2018-12-02 04:00","2018","12","02","04:00","-0,8","","-2,0","","92","","","","6","","23","","16,1","","101,15","","","","-7","","Neige"
"-73,74","45,47","MONTREAL INTL A","7025251","2018-12-02 05:00","2018","12","02","05:00","-0,8","","-1,8","","93","","","","6","","22","","9,7","","101,04","","","","-7","","Neige"
"-73,74","45,47","MONTREAL INTL A","7025251","2018-12-02 06:00","2018","12","02","06:00","-0,6","","-1,5","","93","","","","5","","15","","19,3","","100,99","","","","-5","","Neige"
"-73,74","45,47","MONTREAL INTL A","7025251","2018-12-02 07:00","2018","12","02","07:00","-0,1","","-0,8","","95","","","","5","","18","","12,9","","100,82","","","","-5","","Neige"
