"Longitude (x)","Latitude (y)","Nom de la Station","ID climatologique","Date/Heure (HNL)","Année","Mois","Jour","Heure (HNL)","Temp (°C)","Temp Indicateur","Point de rosée (°C)","Point de rosée Indicateur","Hum. rel (%)","Hum. rel. Indicateur","Hauteur de précip. (mm)","Hauteur de précip. Indicateur","Dir. du vent (10s deg)","Dir. du vent Indicateur","Vit. du vent (km/h)","Vit. du vent Indicateur","Visibilité (km)","Visibilité Indicateur","Pression à la station (kPa)","Pression à la station Indicateur","Hmdx","Hmdx Indicateur","Refroid. éolien","Refroid. éolien Indicateur","Temps"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2016-12-01 13:00","2016","12","01","13:00","7,1","","4,6","","84","","0,0","","24","","37","","16,1","","99,32","","","","","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2016-12-01 14:00","2016","12","01","14:00","7,3","","4,1","","80","","0,0","","23","","41","","16,1","","99,35","","","","","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2016-12-01 15:00","2016","12","01","15:00","6,6","","3,7","","82","","0,0","","24","","32","","16,1","","99,41","","","","","","Pluie"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2016-12-01 16:00","2016","12","01","16:00","6,4","","2,8","","78","","0,0","","25","","39","","16,1","","99,45","","","","","","Pluie"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2016-12-01 17:00","2016","12","01","17:00","5,9","","2,8","","81","","0,0","","24","","46","","16,1","","99,53","","","","","","Pluie"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2016-12-01 18:00","2016","12","01","18:00","5,3","","3,3","","87","","0,2","","24","","34","","16,1","","99,60","","","","","","Pluie"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2016-12-01 19:00","2016","12","01","19:00","5,0","","2,9","","86","","0,0","","25","","37","","16,1","","99,65","","","","","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2016-12-01 20:00","2016","12","01","20:00","5,1","","2,8","","85","","0,0","","25","","30","","16,1","","99,69","","","","","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2016-12-01 21:00","2016","12","01","21:00","5,1","","2,6","","84","","0,0","","25","","32","","16,1","","99,73","","","","","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2016-12-01 22:00","2016","12","01","22:00","5,3","","2,6","","83","","0,0","","25","","30","","16,1","","99,79","","","","","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2016-12-01 23:00","2016","12","01","23:00","5,1","","2,3","","82","","0,0","","25","","26","","16,1","","99,84","","","","","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2016-12-02 00:00","2016","12","02","00:00","5,2","","2,1","","80","","0,0","","25","","34","","16,1","","99,85","","","","","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2016-12-02 01:00","2016","12","02","01:00","5,3","","2,1","","80","","0,0","","25","","26","","16,1","","99,87","","","","","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2016-12-02 02:00","2016","12","02","02:00","5,1","","2,1","","81","","0,0","","24","","21","","16,1","","99,95","","","","","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2016-12-02 03:00","2016","12","02","03:00","4,5","","2,5","","87","","0,0","","23","","21","","16,1","","99,98","","","","","","Pluie"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2016-12-02 04:00","2016","12","02","04:00","4,4","","2,3","","86","","0,0","","22","","22","","16,1","","99,99","","","","","","Pluie"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2016-12-02 05:00","2016","12","02","05:00","4,5","","2,4","","86","","0,0","","22","","21","","16,1","","100,00","","","","","","Pluie"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2016-12-02 06:00","2016","12","02","06:00","4,5","","2,7","","88","","0,0","","23","","18","","16,1","","100,00","","","","","","Pluie"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2016-12-02 07:00","2016","12","02","07:00","4,5","","2,4","","86","","0,0","","22","","18","","16,1","","100,01","","","","","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2016-12-02 08:00","2016","12","02","08:00","4,8","","2,9","","87","","0,0","","22","","22","","16,1","","100,02","","","","","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2016-12-02 09:00","2016","12","02","09:00","5,1","","3,4","","89","","0,0","","22","","24","","16,1","","100,03","","","","","","Pluie"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2016-12-02 10:00","2016","12","02","10:00","5,8","","3,7","","86","","0,0","","23","","26","","16,1","","100,03","","","","","","Pluie"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2016-12-02 11:00","2016","12","02","11:00","5,7","","3,9","","88","","0,0","","24","","24","","16,1","","99,99","","","","","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2016-12-02 12:00","2016","12","02","12:00","5,5","","3,5","","87","","0,2","","24","","35","","14,5","","99,98","","","","","","Pluie"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2016-12-02 13:00","2016","12","02","13:00","4,6","","2,1","","84","","0,0","","27","","26","","16,1","","99,99","","","","","","Pluie"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2016-12-02 14:00","2016","12","02","14:00","4,0","","1,9","","86","","0,2","","28","","21","","16,1","","100,04","","","","","","Pluie"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2016-12-02 15:00","2016","12","02","15:00","3,1","","1,2","","87","","0,0","","27","","21","","16,1","","100,11","","","","","","Pluie"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2016-12-02 16:00","2016","12","02","16:00","3,4","","0,1","","79","","0,0","","27","","21","","16,1","","100,15","","","","","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2016-12-02 17:00","2016","12","02","17:00","3,2","","-0,2","","78","","0,0","","27","","22","","16,1","","100,20","","","","","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2016-12-02 18:00","2016","12","02","18:00","3,1","","-0,4","","78","","0,0","","27","","28","","16,1","","100,23","","","","","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2016-12-02 19:00","2016","12","02","19:00","2,7","","-0,2","","82","","0,0","","26","","26","","16,1","","100,25","","","","","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2016-12-02 20:00","2016","12","02","20:00","2,7","","-0,4","","80","","0,0","","27","","24","","16,1","","100,28","","","","","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2016-12-02 21:00","2016","12","02","21:00","2,6","","-0,4","","81","","0,0","","27","","24","","16,1","","100,28","","","","","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2016-12-02 22:00","2016","12","02","22:00","2,6","","-0,5","","80","","0,0","","26","","21","","16,1","","100,30","","","","","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2016-12-02 23:00","2016","12","02","23:00","2,5","","-0,6","","80","","0,0","","27","","24","","16,1","","100,35","","","","","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2016-12-03 00:00","2016","12","03","00:00","2,5","","-0,7","","79","","0,0","","28","","26","","16,1","","100,37","","","","","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2016-12-03 01:00","2016","12","03","01:00","2,4","","-0,9","","79","","0,0","","27","","18","","16,1","","100,42","","","","","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2016-12-03 02:00","2016","12","03","02:00","2,2","","-0,9","","80","","0,0","","28","","18","","16,1","","100,51","","","","","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2016-12-03 03:00","2016","12","03","03:00","2,0","","-1,1","","80","","0,0","","28","","17","","16,1","","100,59","","","","","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2016-12-03 04:00","2016","12","03","04:00","1,8","","-1,1","","81","","0,0","","28","","17","","16,1","","100,63","","","","","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2016-12-03 05:00","2016","12","03","05:00","2,0","","-0,9","","81","","0,0","","29","","17","","16,1","","100,70","","","","","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2016-12-03 06:00","2016","12","03","06:00","2,1","","-0,7","","82","","0,0","","29","","13","","16,1","","100,80","","","","","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2016-12-03 07:00","2016","12","03","07:00","1,7","","-0,4","","86","","0,0","","30","","11","","16,1","","100,89","","","","","","Pluie"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2016-12-03 08:00","2016","12","03","08:00","0,5","","-0,2","","95","","1,0","","30","","11","","14,5","","100,99","","","","","","Neige"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2016-12-03 09:00","2016","12","03","09:00","0,5","","-0,1","","96","","0,5","","28","","8","","14,5","","101,05","","","","","","Pluie"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2016-12-03 10:00","2016","12","03","10:00","1,6","","0,0","","89","","0,2","","29","","15","","16,1","","101,10","","","","","","Pluie"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2016-12-03 11:00","2016","12","03","11:00","2,1","","-0,4","","84","","0,0","","33","","18","","16,1","","101,12","","","","","","Pluie"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2016-12-03 12:00","2016","12","03","12:00","2,9","","-2,3","","69","","0,0","","31","","18","","16,1","","101,13","","","","","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2016-12-03 13:00","2016","12","03","13:00","2,2","","-1,6","","76","","0,0","","30","","11","","16,1","","101,14","","","","","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2016-12-03 14:00","2016","12","03","14:00","2,2","","-2,5","","71","","0,0","","32","","22","","12,9","","101,17","","","","","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2016-12-03 15:00","2016","12","03","15:00","2,0","","-3,8","","66","","0,0","","31","","21","","16,1","","101,26","","","","","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2016-12-03 16:00","2016","12","03","16:00","1,3","","-4,1","","67","","0,0","","31","","22","","16,1","","101,32","","","","","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2016-12-03 17:00","2016","12","03","17:00","1,3","","-4,0","","68","","0,0","","30","","18","","16,1","","101,42","","","","","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2016-12-03 18:00","2016","12","03","18:00","1,0","","-4,6","","66","","0,0","","31","","18","","16,1","","101,52","","","","","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2016-12-03 19:00","2016","12","03","19:00","0,6","","-4,6","","68","","0,0","","30","","17","","16,1","","101,59","","","","","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2016-12-03 20:00","2016","12","03","20:00","0,5","","-5,1","","66","","0,0","","29","","15","","16,1","","101,65","","","","","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2016-12-03 21:00","2016","12","03","21:00","0,3","","-5,5","","65","","0,0","","32","","15","","16,1","","101,68","","","","","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2016-12-03 22:00","2016","12","03","22:00","-0,2","","-6,7","","62","","0,0","","33","","13","","16,1","","101,71","","","","-4","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2016-12-03 23:00","2016","12","03","23:00","-0,4","","-6,4","","64","","0,0","","34","","13","","16,1","","101,78","","","","-5","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2016-12-04 00:00","2016","12","04","00:00","-0,6","","-6,0","","67","","0,0","","34","","17","","16,1","","101,79","","","","-6","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2016-12-04 01:00","2016","12","04","01:00","-0,6","","-6,1","","66","","0,0","","35","","11","","16,1","","101,80","","","","-4","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2016-12-04 02:00","2016","12","04","02:00","-0,5","","-5,9","","67","","0,0","","32","","8","","16,1","","101,87","","","","-3","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2016-12-04 03:00","2016","12","04","03:00","-0,7","","-5,6","","69","","0,0","","34","","15","","16,1","","101,89","","","","-5","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2016-12-04 04:00","2016","12","04","04:00","-0,8","","-6,2","","67","","0,0","","31","","11","","16,1","","101,93","","","","-5","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2016-12-04 05:00","2016","12","04","05:00","-1,0","","-6,2","","68","","0,0","","32","","15","","16,1","","101,97","","","","-6","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2016-12-04 06:00","2016","12","04","06:00","-1,1","","-5,9","","70","","0,0","","31","","11","","16,1","","102,00","","","","-5","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2016-12-04 07:00","2016","12","04","07:00","-1,6","","-6,2","","71","","0,0","","31","","13","","16,1","","102,02","","","","-6","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2016-12-04 08:00","2016","12","04","08:00","-2,2","","-6,4","","73","","0,0","","31","","8","","16,1","","102,08","","","","-5","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2016-12-04 09:00","2016","12","04","09:00","-1,3","","-6,3","","69","","0,0","","28","","17","","16,1","","102,12","","","","-6","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2016-12-04 10:00","2016","12","04","10:00","-0,8","","-6,4","","66","","0,0","","31","","13","","16,1","","102,18","","","","-5","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2016-12-04 11:00","2016","12","04","11:00","-0,2","","-6,5","","63","","0,0","","33","","11","","16,1","","102,18","","","","-4","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2016-12-04 12:00","2016","12","04","12:00","0,2","","-6,9","","59","","0,0","","32","","11","","16,1","","102,15","","","","","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2016-12-04 13:00","2016","12","04","13:00","0,3","","-7,5","","56","","0,0","","33","","9","","16,1","","102,12","","","","","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2016-12-04 14:00","2016","12","04","14:00","0,7","","-7,5","","55","","0,0","","34","","13","","16,1","","102,06","","","","","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2016-12-04 15:00","2016","12","04","15:00","0,5","","-8,1","","53","","0,0","","","M","4","","16,1","","102,10","","","","","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2016-12-04 16:00","2016","12","04","16:00","-1,0","","-6,4","","67","","0,0","","9","","5","","16,1","","102,10","","","","-3","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2016-12-04 17:00","2016","12","04","17:00","-2,4","","-7,0","","71","","0,0","","10","","9","","16,1","","102,07","","","","-6","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2016-12-04 18:00","2016","12","04","18:00","-3,3","","-6,9","","76","","0,0","","13","","9","","16,1","","102,06","","","","-7","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2016-12-04 19:00","2016","12","04","19:00","-3,6","","-6,9","","78","","0,0","","13","","5","","16,1","","102,05","","","","-6","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2016-12-04 20:00","2016","12","04","20:00","-4,0","","-7,0","","80","","0,0","","15","","5","","16,1","","102,02","","","","-6","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2016-12-04 21:00","2016","12","04","21:00","-4,1","","-6,9","","81","","0,0","","11","","11","","16,1","","101,88","","","","-9","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2016-12-04 22:00","2016","12","04","22:00","-5,0","","-7,0","","86","","0,0","","13","","9","","16,1","","101,84","","","","-9","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2016-12-04 23:00","2016","12","04","23:00","-5,1","","-6,6","","90","","0,0","","8","","4","","16,1","","101,82","","","","-7","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2016-12-05 00:00","2016","12","05","00:00","-5,7","","-7,8","","85","","0,0","","10","","5","","16,1","","101,74","","","","-8","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2016-12-05 01:00","2016","12","05","01:00","-5,4","","-7,3","","86","","0,0","","7","","8","","16,1","","101,66","","","","-9","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2016-12-05 02:00","2016","12","05","02:00","-5,3","","-6,7","","90","","0,0","","4","","9","","16,1","","101,57","","","","-9","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2016-12-05 03:00","2016","12","05","03:00","-4,7","","-6,7","","86","","0,0","","1","","8","","16,1","","101,50","","","","-8","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2016-12-05 04:00","2016","12","05","04:00","-4,8","","-6,5","","88","","0,0","","8","","13","","16,1","","101,36","","","","-10","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2016-12-05 05:00","2016","12","05","05:00","-4,4","","-6,1","","88","","0,0","","3","","11","","16,1","","101,33","","","","-9","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2016-12-05 06:00","2016","12","05","06:00","-4,4","","-6,3","","87","","0,0","","2","","9","","16,1","","101,32","","","","-8","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2016-12-05 07:00","2016","12","05","07:00","-4,3","","-6,0","","88","","0,0","","3","","15","","16,1","","101,19","","","","-10","","Neige"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2016-12-05 08:00","2016","12","05","08:00","-4,0","","-5,9","","87","","0,0","","5","","13","","16,1","","101,09","","","","-9","","Neige"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2016-12-05 09:00","2016","12","05","09:00","-3,7","","-5,0","","91","","0,2","","8","","13","","1,2","","101,05","","","","-9","","Neige"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2016-12-05 10:00","2016","12","05","10:00","-3,4","","-4,5","","92","","0,8","","7","","11","","1,6","","100,95","","","","-8","","Neige"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2016-12-05 11:00","2016","12","05","11:00","-3,0","","-4,0","","93","","0,8","","6","","8","","1,2","","100,84","","","","-6","","Neige"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2016-12-05 12:00","2016","12","05","12:00","-2,8","","-3,6","","94","","0,5","","3","","9","","1,6","","100,75","","","","-6","","Neige"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2016-12-05 13:00","2016","12","05","13:00","-2,4","","-3,4","","93","","0,2","","2","","15","","2,4","","100,73","","","","-7","","Neige"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2016-12-05 14:00","2016","12","05","14:00","-2,7","","-3,8","","92","","0,2","","36","","15","","1,6","","100,74","","","","-8","","Neige"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2016-12-05 15:00","2016","12","05","15:00","-3,0","","-4,3","","91","","0,0","","35","","17","","2,4","","100,84","","","","-9","","Neige"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2016-12-05 16:00","2016","12","05","16:00","-3,3","","-4,6","","91","","0,2","","35","","13","","4,0","","100,95","","","","-8","","Neige"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2016-12-05 17:00","2016","12","05","17:00","-4,0","","-5,1","","92","","0,0","","32","","9","","8,1","","101,06","","","","-8","","Neige"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2016-12-05 18:00","2016","12","05","18:00","-4,0","","-5,4","","90","","0,0","","33","","11","","16,1","","101,12","","","","-8","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2016-12-05 19:00","2016","12","05","19:00","-4,2","","-5,8","","89","","0,0","","29","","8","","16,1","","101,20","","","","-8","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2016-12-05 20:00","2016","12","05","20:00","-3,9","","-5,3","","90","","0,0","","24","","5","","16,1","","101,25","","","","-6","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2016-12-05 21:00","2016","12","05","21:00","-2,7","","-4,6","","87","","0,0","","25","","11","","16,1","","101,30","","","","-7","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2016-12-05 22:00","2016","12","05","22:00","-2,9","","-4,5","","89","","0,0","","","","0","","12,9","","101,33","","","","","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2016-12-05 23:00","2016","12","05","23:00","-3,1","","-4,2","","92","","0,0","","","","0","","11,3","","101,37","","","","","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2016-12-06 00:00","2016","12","06","00:00","-2,2","","-3,9","","88","","0,0","","25","","5","","14,5","","101,43","","","","-4","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2016-12-06 01:00","2016","12","06","01:00","-2,2","","-3,8","","89","","0,0","","22","","4","","14,5","","101,47","","","","-4","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2016-12-06 02:00","2016","12","06","02:00","-4,5","","-5,2","","95","","0,0","","","","0","","4,8","","101,56","","","","","","Brouillard"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2016-12-06 03:00","2016","12","06","03:00","-3,4","","-4,2","","94","","0,0","","","M","5","","6,4","","101,61","","","","-5","","Brouillard"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2016-12-06 04:00","2016","12","06","04:00","-4,0","","-4,9","","94","","0,0","","18","","5","","8,1","","101,66","","","","-6","","Brouillard"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2016-12-06 05:00","2016","12","06","05:00","-4,9","","-5,2","","98","","0,0","","28","","11","","6,4","","101,70","","","","-9","","Brouillard"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2016-12-06 06:00","2016","12","06","06:00","-3,4","","-4,1","","95","","0,0","","15","","5","","6,4","","101,72","","","","-5","","Brouillard"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2016-12-06 07:00","2016","12","06","07:00","-3,3","","-4,1","","94","","0,0","","17","","8","","6,4","","101,72","","","","-7","","Brouillard"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2016-12-06 08:00","2016","12","06","08:00","-4,8","","-5,3","","96","","0,0","","15","","5","","4,8","","101,72","","","","-7","","Brouillard"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2016-12-06 09:00","2016","12","06","09:00","-3,4","","-4,1","","95","","0,0","","19","","11","","6,4","","101,82","","","","-8","","Brouillard"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2016-12-06 10:00","2016","12","06","10:00","-1,7","","-3,4","","88","","0,0","","14","","4","","12,9","","101,78","","","","-3","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2016-12-06 11:00","2016","12","06","11:00","-0,5","","-2,7","","85","","0,0","","14","","4","","16,1","","101,74","","","","-2","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2016-12-06 12:00","2016","12","06","12:00","0,2","","-2,7","","81","","0,0","","17","","5","","16,1","","101,67","","","","","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2016-12-06 13:00","2016","12","06","13:00","0,1","","-3,1","","79","","0,0","","19","","11","","16,1","","101,61","","","","","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2016-12-06 14:00","2016","12","06","14:00","0,1","","-3,2","","79","","0,0","","17","","8","","16,1","","101,58","","","","","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2016-12-06 15:00","2016","12","06","15:00","0,1","","-2,8","","81","","0,0","","14","","5","","16,1","","101,57","","","","","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2016-12-06 16:00","2016","12","06","16:00","-0,3","","-2,5","","85","","0,0","","9","","8","","16,1","","101,54","","","","-3","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2016-12-06 17:00","2016","12","06","17:00","-0,4","","-2,5","","86","","0,0","","8","","11","","16,1","","101,47","","","","-4","","ND"
