"Longitude (x)","Latitude (y)","Nom de la Station","ID climatologique","Date/Heure (HNL)","Année","Mois","Jour","Heure (HNL)","Temp (°C)","Temp Indicateur","Point de rosée (°C)","Point de rosée Indicateur","Hum. rel (%)","Hum. rel. Indicateur","Hauteur de précip. (mm)","Hauteur de précip. Indicateur","Dir. du vent (10s deg)","Dir. du vent Indicateur","Vit. du vent (km/h)","Vit. du vent Indicateur","Visibilité (km)","Visibilité Indicateur","Pression à la station (kPa)","Pression à la station Indicateur","Hmdx","Hmdx Indicateur","Refroid. éolien","Refroid. éolien Indicateur","Temps"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2014-02-01 00:00","2014","02","01","00:00","-6,8","","-9,6","","81","","","","17","","5","","16,1","","101,76","","","","-9","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2014-02-01 01:00","2014","02","01","01:00","-6,8","","-9,9","","79","","","","18","","9","","16,1","","101,87","","","","-11","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2014-02-01 02:00","2014","02","01","02:00","-7,5","","-10,1","","82","","","","19","","8","","16,1","","101,90","","","","-12","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2014-02-01 03:00","2014","02","01","03:00","-8,2","","-10,4","","84","","","","22","","9","","16,1","","101,98","","","","-13","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2014-02-01 04:00","2014","02","01","04:00","-9,8","","-11,6","","87","","","","23","","5","","16,1","","102,02","","","","-13","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2014-02-01 05:00","2014","02","01","05:00","-9,8","","-11,6","","87","","","","19","","8","","16,1","","102,10","","","","-14","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2014-02-01 06:00","2014","02","01","06:00","-10,2","","-11,6","","90","","","","20","","4","","16,1","","102,12","","","","-13","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2014-02-01 07:00","2014","02","01","07:00","-10,2","","-11,4","","91","","","","21","","9","","16,1","","102,16","","","","-15","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2014-02-01 08:00","2014","02","01","08:00","-10,1","","-11,4","","90","","","","21","","8","","16,1","","102,22","","","","-15","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2014-02-01 09:00","2014","02","01","09:00","-6,5","","-9,3","","80","","","","21","","5","","16,1","","102,19","","","","-9","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2014-02-01 10:00","2014","02","01","10:00","-4,5","","-9,1","","70","","","","","","0","","16,1","","102,21","","","","","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2014-02-01 11:00","2014","02","01","11:00","-3,2","","-10,2","","59","","","","","","0","","16,1","","102,13","","","","","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2014-02-01 12:00","2014","02","01","12:00","-2,8","","-8,3","","66","","","","10","","13","","16,1","","102,07","","","","-7","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2014-02-01 13:00","2014","02","01","13:00","-2,9","","-8,6","","65","","","","8","","11","","16,1","","101,98","","","","-7","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2014-02-01 14:00","2014","02","01","14:00","-2,3","","-7,8","","66","","","","9","","9","","16,1","","101,84","","","","-6","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2014-02-01 15:00","2014","02","01","15:00","-2,0","","-6,0","","74","","","","3","","11","","16,1","","101,76","","","","-6","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2014-02-01 16:00","2014","02","01","16:00","-2,3","","-6,3","","74","","","","1","","9","","16,1","","101,75","","","","-6","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2014-02-01 17:00","2014","02","01","17:00","-3,5","","-4,6","","92","","","","6","","11","","2,4","","101,52","","","","-8","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2014-02-01 18:00","2014","02","01","18:00","-3,1","","-3,9","","94","","","","9","","13","","3,6","","101,37","","","","-8","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2014-02-01 19:00","2014","02","01","19:00","-1,9","","-2,6","","95","","","","11","","8","","1,6","","101,27","","","","-5","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2014-02-01 20:00","2014","02","01","20:00","-1,5","","-1,9","","97","","","","5","","8","","1,2","","101,11","","","","-5","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2014-02-01 21:00","2014","02","01","21:00","-0,3","","-0,7","","97","","","","15","","8","","0,8","","101,01","","","","-3","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2014-02-01 22:00","2014","02","01","22:00","0,3","","-0,1","","97","","","","17","","17","","2,8","","100,85","","","","","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2014-02-01 23:00","2014","02","01","23:00","0,4","","-0,2","","96","","","","18","","22","","2,8","","100,73","","","","","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2014-02-02 00:00","2014","02","02","00:00","0,4","","-0,2","","96","","","","18","","18","","2,0","","100,69","","","","","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2014-02-02 01:00","2014","02","02","01:00","0,3","","-0,3","","96","","","","19","","17","","1,6","","100,65","","","","","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2014-02-02 02:00","2014","02","02","02:00","0,3","","-0,1","","97","","","","18","","17","","1,6","","100,59","","","","","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2014-02-02 03:00","2014","02","02","03:00","0,3","","-0,1","","97","","","","19","","13","","1,6","","100,59","","","","","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2014-02-02 04:00","2014","02","02","04:00","0,1","","-0,3","","97","","","","24","","8","","1,6","","100,62","","","","","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2014-02-02 05:00","2014","02","02","05:00","0,3","","-0,1","","97","","","","22","","11","","3,2","","100,65","","","","","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2014-02-02 06:00","2014","02","02","06:00","0,3","","-0,4","","95","","","","24","","17","","6,4","","100,64","","","","","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2014-02-02 07:00","2014","02","02","07:00","0,3","","-0,6","","94","","","","25","","15","","6,4","","100,74","","","","","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2014-02-02 08:00","2014","02","02","08:00","-0,1","","-1,2","","92","","","","29","","17","","8,1","","100,81","","","","-5","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2014-02-02 09:00","2014","02","02","09:00","-0,7","","-2,0","","91","","","","28","","8","","9,7","","100,93","","","","-4","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2014-02-02 10:00","2014","02","02","10:00","-0,6","","-2,3","","88","","","","27","","8","","9,7","","100,93","","","","-3","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2014-02-02 11:00","2014","02","02","11:00","-0,4","","-2,2","","88","","","","25","","9","","8,1","","100,94","","","","-4","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2014-02-02 12:00","2014","02","02","12:00","-1,0","","-2,7","","88","","","","24","","21","","8,1","","100,97","","","","-7","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2014-02-02 13:00","2014","02","02","13:00","-1,2","","-3,3","","86","","","","24","","17","","11,3","","100,93","","","","-6","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2014-02-02 14:00","2014","02","02","14:00","-1,2","","-3,7","","83","","","","26","","18","","14,5","","101,00","","","","-6","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2014-02-02 15:00","2014","02","02","15:00","-1,5","","-4,4","","81","","","","25","","28","","16,1","","101,08","","","","-8","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2014-02-02 16:00","2014","02","02","16:00","-1,5","","-4,6","","79","","","","25","","18","","16,1","","101,16","","","","-7","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2014-02-02 17:00","2014","02","02","17:00","-1,7","","-4,9","","79","","","","25","","17","","16,1","","101,26","","","","-7","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2014-02-02 18:00","2014","02","02","18:00","-2,4","","-4,9","","83","","","","24","","18","","16,1","","101,33","","","","-8","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2014-02-02 19:00","2014","02","02","19:00","-2,6","","-5,3","","82","","","","24","","13","","16,1","","101,46","","","","-7","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2014-02-02 20:00","2014","02","02","20:00","-2,7","","-6,1","","77","","","","26","","21","","16,1","","101,52","","","","-9","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2014-02-02 21:00","2014","02","02","21:00","-3,4","","-6,4","","80","","","","29","","11","","16,1","","101,59","","","","-8","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2014-02-02 22:00","2014","02","02","22:00","-4,0","","-6,9","","80","","","","28","","8","","16,1","","101,68","","","","-7","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2014-02-02 23:00","2014","02","02","23:00","-4,8","","-7,6","","81","","","","31","","13","","16,1","","101,77","","","","-10","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2014-02-03 00:00","2014","02","03","00:00","-6,1","","-9,3","","78","","","","33","","13","","11,3","","101,89","","","","-11","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2014-02-03 01:00","2014","02","03","01:00","-7,8","","-10,9","","79","","","","35","","13","","16,1","","101,90","","","","-14","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2014-02-03 02:00","2014","02","03","02:00","-9,2","","-12,4","","78","","","","1","","15","","16,1","","102,01","","","","-16","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2014-02-03 03:00","2014","02","03","03:00","-11,0","","-13,6","","82","","","","3","","5","","16,1","","102,10","","","","-14","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2014-02-03 04:00","2014","02","03","04:00","-12,3","","-14,8","","82","","","","35","","4","","16,1","","102,10","","","","-15","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2014-02-03 05:00","2014","02","03","05:00","-11,8","","-14,7","","79","","","","1","","9","","16,1","","102,18","","","","-17","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2014-02-03 06:00","2014","02","03","06:00","-13,1","","-15,9","","80","","","","1","","8","","16,1","","102,20","","","","-18","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2014-02-03 07:00","2014","02","03","07:00","-14,2","","-16,7","","82","","","","2","","9","","16,1","","102,21","","","","-20","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2014-02-03 08:00","2014","02","03","08:00","-13,7","","-16,1","","82","","","","3","","5","","16,1","","102,27","","","","-17","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2014-02-03 09:00","2014","02","03","09:00","-13,5","","-16,3","","80","","","","2","","8","","16,1","","102,28","","","","-19","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2014-02-03 10:00","2014","02","03","10:00","-12,1","","-15,0","","79","","","","3","","5","","16,1","","102,36","","","","-15","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2014-02-03 11:00","2014","02","03","11:00","-11,0","","-14,5","","75","","","","36","","11","","16,1","","102,36","","","","-17","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2014-02-03 12:00","2014","02","03","12:00","-9,7","","-14,3","","70","","","","2","","9","","16,1","","102,28","","","","-15","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2014-02-03 13:00","2014","02","03","13:00","-8,8","","-14,1","","66","","","","6","","9","","16,1","","102,23","","","","-13","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2014-02-03 14:00","2014","02","03","14:00","-8,6","","-14,3","","64","","","","36","","8","","16,1","","102,21","","","","-13","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2014-02-03 15:00","2014","02","03","15:00","-8,4","","-13,8","","65","","","","1","","8","","16,1","","102,21","","","","-13","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2014-02-03 16:00","2014","02","03","16:00","-8,3","","-14,3","","62","","","","6","","8","","16,1","","102,22","","","","-12","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2014-02-03 17:00","2014","02","03","17:00","-9,1","","-14,9","","63","","","","13","","4","","16,1","","102,23","","","","-11","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2014-02-03 18:00","2014","02","03","18:00","-10,2","","-15,6","","65","","","","12","","5","","16,1","","102,27","","","","-13","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2014-02-03 19:00","2014","02","03","19:00","-12,8","","-15,9","","78","","","","12","","4","","16,1","","102,32","","","","-15","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2014-02-03 20:00","2014","02","03","20:00","-12,8","","-15,7","","79","","","","","","0","","16,1","","102,36","","","","","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2014-02-03 21:00","2014","02","03","21:00","-13,6","","-15,9","","83","","","","13","","4","","14,5","","102,39","","","","-16","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2014-02-03 22:00","2014","02","03","22:00","-15,4","","-17,0","","88","","","","","","0","","12,9","","102,44","","","","","","ND"
