"Longitude (x)","Latitude (y)","Nom de la Station","ID climatologique","Date/Heure (HNL)","Année","Mois","Jour","Heure (HNL)","Temp (°C)","Temp Indicateur","Point de rosée (°C)","Point de rosée Indicateur","Hum. rel (%)","Hum. rel. Indicateur","Hauteur de précip. (mm)","Hauteur de précip. Indicateur","Dir. du vent (10s deg)","Dir. du vent Indicateur","Vit. du vent (km/h)","Vit. du vent Indicateur","Visibilité (km)","Visibilité Indicateur","Pression à la station (kPa)","Pression à la station Indicateur","Hmdx","Hmdx Indicateur","Refroid. éolien","Refroid. éolien Indicateur","Temps"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2014-04-01 00:00","2014","04","01","00:00","-1,5","","-4,2","","82","","","","","M","4","","16,1","","102,11","","","","-3","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2014-04-01 01:00","2014","04","01","01:00","-2,3","","-4,5","","85","","","","4","","9","","16,1","","102,09","","","","-6","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2014-04-01 02:00","2014","04","01","02:00","-2,5","","-4,7","","85","","","","2","","8","","16,1","","102,03","","","","-6","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2014-04-01 03:00","2014","04","01","03:00","-2,9","","-5,3","","84","","","","32","","9","","16,1","","102,04","","","","-6","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2014-04-01 04:00","2014","04","01","04:00","-2,9","","-5,0","","86","","","","35","","11","","16,1","","102,03","","","","-7","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2014-04-01 05:00","2014","04","01","05:00","-4,5","","-5,6","","92","","","","2","","5","","16,1","","102,02","","","","-7","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2014-04-01 06:00","2014","04","01","06:00","-4,0","","-5,3","","91","","","","36","","13","","16,1","","102,02","","","","-9","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2014-04-01 07:00","2014","04","01","07:00","-2,7","","-6,7","","74","","","","5","","15","","16,1","","102,06","","","","-8","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2014-04-01 08:00","2014","04","01","08:00","-1,6","","-6,4","","70","","","","3","","17","","16,1","","102,04","","","","-7","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2014-04-01 09:00","2014","04","01","09:00","0,1","","-9,2","","50","","","","5","","17","","16,1","","102,00","","","","","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2014-04-01 10:00","2014","04","01","10:00","1,1","","-7,5","","53","","","","3","","17","","16,1","","101,99","","","","","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2014-04-01 11:00","2014","04","01","11:00","1,2","","-7,8","","51","","","","2","","21","","16,1","","101,93","","","","","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2014-04-01 12:00","2014","04","01","12:00","1,9","","-7,4","","50","","","","3","","18","","16,1","","101,85","","","","","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2014-04-01 13:00","2014","04","01","13:00","2,5","","-8,8","","43","","","","3","","18","","16,1","","101,75","","","","","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2014-04-01 14:00","2014","04","01","14:00","2,9","","-7,5","","46","","","","1","","17","","16,1","","101,65","","","","","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2014-04-01 15:00","2014","04","01","15:00","3,2","","-4,5","","57","","","","4","","15","","16,1","","101,59","","","","","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2014-04-01 16:00","2014","04","01","16:00","3,6","","-6,5","","48","","","","5","","17","","16,1","","101,51","","","","","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2014-04-01 17:00","2014","04","01","17:00","3,0","","-6,9","","48","","","","5","","21","","16,1","","101,42","","","","","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2014-04-01 18:00","2014","04","01","18:00","3,0","","-6,8","","49","","","","6","","17","","16,1","","101,35","","","","","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2014-04-01 19:00","2014","04","01","19:00","1,4","","-5,3","","61","","","","6","","17","","16,1","","101,34","","","","","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2014-04-01 20:00","2014","04","01","20:00","3,3","","-6,4","","49","","","","7","","11","","16,1","","101,35","","","","","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2014-04-01 21:00","2014","04","01","21:00","2,2","","-5,6","","57","","","","8","","8","","16,1","","101,33","","","","","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2014-04-01 22:00","2014","04","01","22:00","1,5","","-3,6","","69","","","","4","","15","","16,1","","101,19","","","","","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2014-04-01 23:00","2014","04","01","23:00","0,9","","-3,4","","73","","","","4","","13","","16,1","","101,14","","","","","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2014-04-02 00:00","2014","04","02","00:00","0,3","","-3,3","","77","","","","4","","18","","16,1","","101,04","","","","","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2014-04-02 01:00","2014","04","02","01:00","0,3","","-4,2","","72","","","","1","","13","","16,1","","101,11","","","","","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2014-04-02 02:00","2014","04","02","02:00","-0,4","","-4,4","","75","","","","9","","11","","16,1","","100,99","","","","-4","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2014-04-02 03:00","2014","04","02","03:00","3,3","","-3,3","","62","","","","14","","18","","16,1","","100,96","","","","","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2014-04-02 04:00","2014","04","02","04:00","4,5","","-1,8","","64","","","","18","","11","","16,1","","100,99","","","","","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2014-04-02 05:00","2014","04","02","05:00","4,4","","-1,4","","66","","","","18","","17","","16,1","","101,06","","","","","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2014-04-02 06:00","2014","04","02","06:00","3,8","","-1,2","","70","","","","19","","11","","16,1","","101,09","","","","","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2014-04-02 07:00","2014","04","02","07:00","5,1","","-0,9","","65","","","","26","","33","","16,1","","101,09","","","","","","ND"
