"Longitude (x)","Latitude (y)","Nom de la Station","ID climatologique","Date/Heure (HNL)","Année","Mois","Jour","Heure (HNL)","Temp (°C)","Temp Indicateur","Point de rosée (°C)","Point de rosée Indicateur","Hum. rel (%)","Hum. rel. Indicateur","Hauteur de précip. (mm)","Hauteur de précip. Indicateur","Dir. du vent (10s deg)","Dir. du vent Indicateur","Vit. du vent (km/h)","Vit. du vent Indicateur","Visibilité (km)","Visibilité Indicateur","Pression à la station (kPa)","Pression à la station Indicateur","Hmdx","Hmdx Indicateur","Refroid. éolien","Refroid. éolien Indicateur","Temps"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2014-01-01 00:00","2014","01","01","00:00","-22,4","","-24,5","","84","","","","14","","4","","11,3","","101,74","","","","-26","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2014-01-01 01:00","2014","01","01","01:00","-22,3","","-24,6","","82","","","","23","","5","","12,9","","101,77","","","","-27","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2014-01-01 02:00","2014","01","01","02:00","-22,1","","-24,4","","82","","","","","","0","","12,9","","101,87","","","","","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2014-01-01 03:00","2014","01","01","03:00","-21,4","","-23,4","","85","","","","25","","5","","14,5","","101,93","","","","-26","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2014-01-01 04:00","2014","01","01","04:00","-16,3","","-18,1","","86","","","","25","","11","","16,1","","101,95","","","","-23","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2014-01-01 05:00","2014","01","01","05:00","-15,8","","-17,9","","84","","","","27","","15","","16,1","","102,02","","","","-24","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2014-01-01 06:00","2014","01","01","06:00","-16,1","","-18,8","","80","","","","27","","11","","16,1","","102,08","","","","-23","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2014-01-01 07:00","2014","01","01","07:00","-15,8","","-20,3","","69","","","","27","","17","","16,1","","102,16","","","","-24","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2014-01-01 08:00","2014","01","01","08:00","-16,2","","-21,2","","66","","","","28","","24","","16,1","","102,27","","","","-27","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2014-01-01 09:00","2014","01","01","09:00","-16,3","","-21,8","","63","","","","28","","18","","16,1","","102,37","","","","-25","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2014-01-01 10:00","2014","01","01","10:00","-16,2","","-22,8","","57","","","","27","","22","","16,1","","102,47","","","","-26","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2014-01-01 11:00","2014","01","01","11:00","-16,1","","-23,3","","54","","","","29","","18","","16,1","","102,53","","","","-25","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2014-01-01 12:00","2014","01","01","12:00","-16,3","","-23,2","","56","","","","28","","22","","16,1","","102,53","","","","-26","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2014-01-01 13:00","2014","01","01","13:00","-16,1","","-23,2","","55","","","","28","","17","","16,1","","102,55","","","","-25","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2014-01-01 14:00","2014","01","01","14:00","-16,7","","-24,3","","53","","","","27","","24","","16,1","","102,62","","","","-27","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2014-01-01 15:00","2014","01","01","15:00","-17,0","","-24,5","","53","","","","28","","21","","16,1","","102,67","","","","-27","","ND"
