"Longitude (x)","Latitude (y)","Nom de la Station","ID climatologique","Date/Heure (HNL)","Année","Mois","Jour","Heure (HNL)","Temp (°C)","Temp Indicateur","Point de rosée (°C)","Point de rosée Indicateur","Hum. rel (%)","Hum. rel. Indicateur","Hauteur de précip. (mm)","Hauteur de précip. Indicateur","Dir. du vent (10s deg)","Dir. du vent Indicateur","Vit. du vent (km/h)","Vit. du vent Indicateur","Visibilité (km)","Visibilité Indicateur","Pression à la station (kPa)","Pression à la station Indicateur","Hmdx","Hmdx Indicateur","Refroid. éolien","Refroid. éolien Indicateur","Temps"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2018-10-01 00:00","2018","10","01","00:00","8,0","","7,6","","97","","0,5","","14","","5","","16,1","","102,26","","","","","","Pluie"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2018-10-01 01:00","2018","10","01","01:00","8,0","","7,6","","97","","0,2","","13","","5","","16,1","","102,28","","","","","","Pluie"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2018-10-01 02:00","2018","10","01","02:00","8,1","","7,7","","97","","0,0","","","","0","","16,1","","102,32","","","","","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2018-10-01 03:00","2018","10","01","03:00","8,1","","7,7","","97","","0,0","","16","","8","","16,1","","102,30","","","","","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2018-10-01 04:00","2018","10","01","04:00","7,7","","7,4","","98","","0,0","","14","","4","","8,1","","102,35","","","","","","Brouillard"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2018-10-01 05:00","2018","10","01","05:00","7,9","","7,6","","98","","0,0","","2","","4","","9,7","","102,41","","","","","","Brouillard"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2018-10-01 06:00","2018","10","01","06:00","7,4","","5,9","","90","","0,0","","1","","11","","16,1","","102,46","","","","","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2018-10-01 07:00","2018","10","01","07:00","7,2","","5,7","","90","","0,0","","2","","8","","16,1","","102,56","","","","","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2018-10-01 08:00","2018","10","01","08:00","7,3","","6,0","","91","","0,0","","3","","8","","16,1","","102,58","","","","","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2018-10-01 09:00","2018","10","01","09:00","8,5","","4,8","","78","","0,0","","6","","5","","16,1","","102,62","","","","","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2018-10-01 10:00","2018","10","01","10:00","10,0","","5,3","","72","","0,0","","","M","4","","16,1","","102,64","","","","","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2018-10-01 11:00","2018","10","01","11:00","12,0","","6,5","","69","","0,0","","","M","5","","16,1","","102,62","","","","","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2018-10-01 12:00","2018","10","01","12:00","12,9","","4,6","","57","","0,0","","35","","9","","16,1","","102,60","","","","","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2018-10-01 13:00","2018","10","01","13:00","13,2","","4,9","","57","","0,0","","2","","9","","16,1","","102,56","","","","","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2018-10-01 14:00","2018","10","01","14:00","13,5","","2,7","","48","","0,0","","1","","9","","16,1","","102,57","","","","","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2018-10-01 15:00","2018","10","01","15:00","14,1","","0,5","","39","","0,0","","","M","4","","16,1","","102,55","","","","","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2018-10-01 16:00","2018","10","01","16:00","13,2","","3,4","","51","","0,0","","","M","4","","16,1","","102,49","","","","","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2018-10-01 17:00","2018","10","01","17:00","12,4","","3,0","","52","","0,0","","11","","5","","16,1","","102,47","","","","","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2018-10-01 18:00","2018","10","01","18:00","10,9","","3,5","","60","","0,0","","12","","4","","16,1","","102,45","","","","","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2018-10-01 19:00","2018","10","01","19:00","9,0","","4,1","","71","","0,0","","","M","4","","16,1","","102,47","","","","","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2018-10-01 20:00","2018","10","01","20:00","4,3","","2,7","","89","","0,0","","7","","5","","16,1","","102,46","","","","","","ND"
