"Longitude (x)","Latitude (y)","Nom de la Station","ID climatologique","Date/Heure (HNL)","Année","Mois","Jour","Heure (HNL)","Temp (°C)","Temp Indicateur","Point de rosée (°C)","Point de rosée Indicateur","Hum. rel (%)","Hum. rel. Indicateur","Hauteur de précip. (mm)","Hauteur de précip. Indicateur","Dir. du vent (10s deg)","Dir. du vent Indicateur","Vit. du vent (km/h)","Vit. du vent Indicateur","Visibilité (km)","Visibilité Indicateur","Pression à la station (kPa)","Pression à la station Indicateur","Hmdx","Hmdx Indicateur","Refroid. éolien","Refroid. éolien Indicateur","Temps"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2015-11-01 21:00","2015","11","01","21:00","10,0","","7,9","","87","","0,0","","24","","28","","16,1","","100,39","","","","","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2015-11-01 22:00","2015","11","01","22:00","10,5","","7,0","","79","","0,0","","25","","30","","16,1","","100,43","","","","","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2015-11-01 23:00","2015","11","01","23:00","10,7","","6,7","","76","","0,0","","25","","35","","16,1","","100,50","","","","","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2015-11-02 00:00","2015","11","02","00:00","10,6","","6,6","","76","","0,0","","25","","32","","16,1","","100,60","","","","","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2015-11-02 01:00","2015","11","02","01:00","10,9","","6,9","","76","","0,0","","26","","22","","16,1","","100,69","","","","","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2015-11-02 02:00","2015","11","02","02:00","10,3","","6,9","","79","","0,0","","25","","22","","16,1","","100,77","","","","","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2015-11-02 03:00","2015","11","02","03:00","10,0","","6,4","","78","","0,0","","27","","18","","16,1","","100,81","","","","","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2015-11-02 04:00","2015","11","02","04:00","9,4","","5,8","","78","","0,0","","29","","17","","16,1","","100,91","","","","","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2015-11-02 05:00","2015","11","02","05:00","8,0","","5,3","","83","","0,0","","25","","18","","16,1","","101,04","","","","","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2015-11-02 06:00","2015","11","02","06:00","7,4","","5,4","","87","","0,0","","25","","15","","16,1","","101,10","","","","","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2015-11-02 07:00","2015","11","02","07:00","8,1","","5,7","","85","","0,0","","28","","15","","16,1","","101,21","","","","","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2015-11-02 08:00","2015","11","02","08:00","9,3","","5,8","","79","","0,0","","29","","17","","16,1","","101,28","","","","","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2015-11-02 09:00","2015","11","02","09:00","10,0","","5,0","","71","","0,0","","28","","21","","16,1","","101,32","","","","","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2015-11-02 10:00","2015","11","02","10:00","10,7","","4,2","","64","","0,0","","29","","18","","16,1","","101,37","","","","","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2015-11-02 11:00","2015","11","02","11:00","10,6","","3,9","","63","","0,0","","30","","15","","16,1","","101,37","","","","","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2015-11-02 12:00","2015","11","02","12:00","10,4","","3,3","","61","","0,0","","30","","22","","16,1","","101,39","","","","","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2015-11-02 13:00","2015","11","02","13:00","10,7","","3,5","","61","","0,0","","27","","17","","16,1","","101,38","","","","","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2015-11-02 14:00","2015","11","02","14:00","10,9","","3,6","","60","","0,0","","29","","17","","16,1","","101,43","","","","","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2015-11-02 15:00","2015","11","02","15:00","10,5","","3,3","","61","","0,0","","28","","11","","16,1","","101,49","","","","","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2015-11-02 16:00","2015","11","02","16:00","10,3","","3,1","","61","","0,0","","27","","13","","16,1","","101,53","","","","","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2015-11-02 17:00","2015","11","02","17:00","9,3","","3,5","","67","","0,0","","31","","5","","16,1","","101,56","","","","","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2015-11-02 18:00","2015","11","02","18:00","7,9","","2,8","","70","","0,0","","32","","8","","16,1","","101,60","","","","","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2015-11-02 19:00","2015","11","02","19:00","5,6","","2,4","","80","","0,0","","","","0","","16,1","","101,63","","","","","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2015-11-02 20:00","2015","11","02","20:00","4,1","","1,8","","85","","0,0","","","","0","","16,1","","101,63","","","","","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2015-11-02 21:00","2015","11","02","21:00","4,9","","2,8","","86","","0,0","","14","","5","","16,1","","101,64","","","","","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2015-11-02 22:00","2015","11","02","22:00","4,5","","2,7","","88","","0,0","","18","","4","","16,1","","101,64","","","","","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2015-11-02 23:00","2015","11","02","23:00","4,0","","2,4","","89","","0,0","","14","","5","","16,1","","101,56","","","","","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2015-11-03 00:00","2015","11","03","00:00","4,4","","2,7","","88","","0,0","","","","0","","16,1","","101,61","","","","","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2015-11-03 01:00","2015","11","03","01:00","5,0","","4,3","","95","","0,0","","10","","8","","16,1","","101,49","","","","","","Pluie"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2015-11-03 02:00","2015","11","03","02:00","5,1","","4,7","","97","","0,2","","","","0","","16,1","","101,54","","","","","","Pluie"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2015-11-03 03:00","2015","11","03","03:00","5,2","","5,1","","99","","0,0","","11","","17","","16,1","","101,38","","","","","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2015-11-03 04:00","2015","11","03","04:00","5,6","","5,6","","100","","0,0","","","M","4","","16,1","","101,40","","","","","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2015-11-03 05:00","2015","11","03","05:00","5,7","","5,7","","100","","0,0","","12","","5","","16,1","","101,37","","","","","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2015-11-03 06:00","2015","11","03","06:00","5,7","","5,7","","100","","0,0","","4","","5","","16,1","","101,37","","","","","","Pluie"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2015-11-03 07:00","2015","11","03","07:00","5,7","","5,7","","100","","0,0","","","","0","","16,1","","101,36","","","","","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2015-11-03 08:00","2015","11","03","08:00","6,7","","6,6","","99","","0,0","","","","0","","16,1","","101,44","","","","","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2015-11-03 09:00","2015","11","03","09:00","8,8","","7,7","","93","","0,0","","28","","8","","16,1","","101,48","","","","","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2015-11-03 10:00","2015","11","03","10:00","9,6","","7,2","","85","","0,0","","33","","5","","16,1","","101,52","","","","","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2015-11-03 11:00","2015","11","03","11:00","11,8","","8,2","","78","","0,0","","22","","9","","16,1","","101,53","","","","","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2015-11-03 12:00","2015","11","03","12:00","12,3","","7,5","","72","","0,0","","23","","18","","16,1","","101,53","","","","","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2015-11-03 13:00","2015","11","03","13:00","13,6","","8,4","","70","","0,0","","25","","17","","16,1","","101,54","","","","","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2015-11-03 14:00","2015","11","03","14:00","14,3","","8,3","","67","","0,0","","27","","18","","16,1","","101,56","","","","","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2015-11-03 15:00","2015","11","03","15:00","15,1","","8,7","","65","","0,0","","27","","21","","16,1","","101,63","","","","","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2015-11-03 16:00","2015","11","03","16:00","13,5","","8,4","","71","","0,0","","35","","21","","16,1","","101,75","","","","","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2015-11-03 17:00","2015","11","03","17:00","12,0","","6,9","","71","","0,0","","33","","17","","16,1","","101,91","","","","","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2015-11-03 18:00","2015","11","03","18:00","11,1","","6,1","","71","","0,0","","32","","15","","16,1","","102,03","","","","","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2015-11-03 19:00","2015","11","03","19:00","9,7","","5,7","","76","","0,0","","29","","8","","16,1","","102,09","","","","","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2015-11-03 20:00","2015","11","03","20:00","8,3","","5,0","","79","","0,0","","26","","9","","16,1","","102,17","","","","","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2015-11-03 21:00","2015","11","03","21:00","8,2","","5,0","","80","","0,0","","24","","9","","16,1","","102,23","","","","","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2015-11-03 22:00","2015","11","03","22:00","7,1","","4,9","","86","","0,0","","25","","11","","16,1","","102,23","","","","","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2015-11-03 23:00","2015","11","03","23:00","7,2","","5,4","","88","","0,0","","25","","9","","16,1","","102,29","","","","","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2015-11-04 00:00","2015","11","04","00:00","4,7","","4,3","","97","","0,0","","26","","5","","16,1","","102,33","","","","","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2015-11-04 01:00","2015","11","04","01:00","5,1","","5,1","","100","","0,0","","26","","5","","16,1","","102,36","","","","","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2015-11-04 02:00","2015","11","04","02:00","3,5","","3,5","","100","","0,0","","","","0","","14,5","","102,40","","","","","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2015-11-04 03:00","2015","11","04","03:00","2,4","","","M","","M","0,0","","","","0","","6,4","","102,41","","","","","","Brume sèche"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2015-11-04 04:00","2015","11","04","04:00","3,1","","","M","","M","0,0","","","","0","","12,9","","102,45","","","","","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2015-11-04 05:00","2015","11","04","05:00","1,7","","","M","","M","0,0","","","","0","","0,4","","102,49","","","","","","Brouillard"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2015-11-04 06:00","2015","11","04","06:00","0,9","","","M","","M","0,0","","","","0","","0,6","","102,51","","","","","","Brouillard"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2015-11-04 07:00","2015","11","04","07:00","1,0","","","M","","M","0,0","","8","","4","","0,6","","102,55","","","","","","Brouillard"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2015-11-04 08:00","2015","11","04","08:00","2,4","","","M","","M","0,0","","9","","4","","0,4","","102,58","","","","","","Brouillard"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2015-11-04 09:00","2015","11","04","09:00","7,5","","","M","","M","0,0","","9","","9","","12,9","","102,59","","","","","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2015-11-04 10:00","2015","11","04","10:00","9,4","","6,5","","82","","0,0","","9","","11","","16,1","","102,59","","","","","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2015-11-04 11:00","2015","11","04","11:00","9,9","","6,2","","77","","0,0","","10","","13","","16,1","","102,54","","","","","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2015-11-04 12:00","2015","11","04","12:00","11,3","","5,5","","67","","0,0","","9","","11","","16,1","","102,44","","","","","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2015-11-04 13:00","2015","11","04","13:00","12,4","","5,5","","63","","0,0","","9","","9","","16,1","","102,35","","","","","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2015-11-04 14:00","2015","11","04","14:00","13,2","","5,4","","59","","0,0","","9","","11","","16,1","","102,27","","","","","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2015-11-04 15:00","2015","11","04","15:00","13,6","","5,6","","58","","0,0","","10","","11","","16,1","","102,19","","","","","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2015-11-04 16:00","2015","11","04","16:00","12,4","","5,9","","64","","0,0","","8","","15","","16,1","","102,11","","","","","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2015-11-04 17:00","2015","11","04","17:00","9,3","","5,8","","79","","0,0","","3","","9","","16,1","","102,07","","","","","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2015-11-04 18:00","2015","11","04","18:00","7,6","","5,1","","84","","0,0","","3","","13","","16,1","","102,01","","","","","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2015-11-04 19:00","2015","11","04","19:00","7,8","","5,1","","83","","0,0","","1","","13","","16,1","","101,97","","","","","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2015-11-04 20:00","2015","11","04","20:00","7,1","","4,9","","86","","0,0","","1","","13","","16,1","","101,92","","","","","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2015-11-04 21:00","2015","11","04","21:00","6,0","","4,8","","92","","0,0","","36","","13","","16,1","","101,88","","","","","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2015-11-04 22:00","2015","11","04","22:00","5,3","","4,4","","94","","0,0","","34","","5","","16,1","","101,88","","","","","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2015-11-04 23:00","2015","11","04","23:00","4,4","","4,4","","100","","0,0","","35","","9","","16,1","","101,83","","","","","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2015-11-05 00:00","2015","11","05","00:00","5,6","","","M","","M","0,0","","34","","11","","16,1","","101,84","","","","","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2015-11-05 01:00","2015","11","05","01:00","6,1","","6,1","","100","","0,0","","35","","9","","16,1","","101,81","","","","","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2015-11-05 02:00","2015","11","05","02:00","4,2","","","M","","M","0,0","","33","","9","","16,1","","101,83","","","","","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2015-11-05 03:00","2015","11","05","03:00","3,6","","","M","","M","0,0","","35","","8","","16,1","","101,83","","","","","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2015-11-05 04:00","2015","11","05","04:00","2,8","","","M","","M","0,0","","34","","5","","16,1","","101,84","","","","","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2015-11-05 05:00","2015","11","05","05:00","3,3","","","M","","M","0,0","","33","","4","","16,1","","101,85","","","","","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2015-11-05 06:00","2015","11","05","06:00","4,4","","","M","","M","0,0","","34","","5","","16,1","","101,84","","","","","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2015-11-05 07:00","2015","11","05","07:00","5,1","","","M","","M","0,0","","1","","5","","16,1","","101,85","","","","","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2015-11-05 08:00","2015","11","05","08:00","5,6","","","M","","M","0,0","","1","","9","","16,1","","101,89","","","","","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2015-11-05 09:00","2015","11","05","09:00","7,0","","7,0","","100","","0,0","","3","","8","","16,1","","101,85","","","","","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2015-11-05 10:00","2015","11","05","10:00","8,9","","6,3","","84","","0,0","","3","","5","","16,1","","101,82","","","","","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2015-11-05 11:00","2015","11","05","11:00","11,1","","6,5","","73","","0,0","","","M","5","","16,1","","101,77","","","","","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2015-11-05 12:00","2015","11","05","12:00","13,6","","7,6","","67","","0,0","","","M","4","","16,1","","101,66","","","","","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2015-11-05 13:00","2015","11","05","13:00","15,9","","8,7","","62","","0,0","","","","0","","16,1","","101,57","","","","","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2015-11-05 14:00","2015","11","05","14:00","17,2","","8,3","","56","","0,0","","21","","13","","16,1","","101,49","","","","","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2015-11-05 15:00","2015","11","05","15:00","17,0","","9,5","","61","","0,0","","25","","8","","16,1","","101,43","","","","","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2015-11-05 16:00","2015","11","05","16:00","16,6","","9,6","","63","","0,0","","","","0","","16,1","","101,41","","","","","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2015-11-05 17:00","2015","11","05","17:00","15,0","","9,8","","71","","0,0","","4","","5","","16,1","","101,39","","","","","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2015-11-05 18:00","2015","11","05","18:00","12,9","","9,2","","78","","0,0","","1","","5","","16,1","","101,37","","","","","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2015-11-05 19:00","2015","11","05","19:00","12,2","","9,4","","83","","0,0","","1","","8","","16,1","","101,37","","","","","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2015-11-05 20:00","2015","11","05","20:00","12,0","","9,5","","85","","0,0","","","","0","","16,1","","101,33","","","","","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2015-11-05 21:00","2015","11","05","21:00","12,1","","9,2","","82","","0,0","","34","","5","","16,1","","101,32","","","","","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2015-11-05 22:00","2015","11","05","22:00","11,0","","9,0","","87","","0,0","","","M","4","","16,1","","101,28","","","","","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2015-11-05 23:00","2015","11","05","23:00","10,6","","8,8","","89","","0,0","","","","0","","16,1","","101,22","","","","","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2015-11-06 00:00","2015","11","06","00:00","10,3","","7,9","","85","","0,0","","","","0","","16,1","","101,19","","","","","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2015-11-06 01:00","2015","11","06","01:00","9,5","","8,4","","93","","0,0","","4","","8","","16,1","","101,06","","","","","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2015-11-06 02:00","2015","11","06","02:00","9,5","","9,0","","97","","0,0","","","","0","","16,1","","100,97","","","","","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2015-11-06 03:00","2015","11","06","03:00","11,4","","10,6","","95","","0,0","","","M","4","","16,1","","100,85","","","","","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2015-11-06 04:00","2015","11","06","04:00","16,3","","14,5","","89","","0,0","","17","","18","","16,1","","100,80","","","","","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2015-11-06 05:00","2015","11","06","05:00","16,1","","14,8","","92","","0,0","","18","","17","","16,1","","100,74","","","","","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2015-11-06 06:00","2015","11","06","06:00","16,2","","15,1","","93","","0,0","","17","","24","","16,1","","100,60","","","","","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2015-11-06 07:00","2015","11","06","07:00","16,4","","15,1","","92","","0,0","","17","","24","","16,1","","100,49","","","","","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2015-11-06 08:00","2015","11","06","08:00","16,7","","15,4","","92","","0,0","","18","","28","","16,1","","100,36","","","","","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2015-11-06 09:00","2015","11","06","09:00","16,9","","15,4","","91","","0,0","","18","","37","","16,1","","100,18","","","","","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2015-11-06 10:00","2015","11","06","10:00","17,3","","15,6","","90","","0,0","","18","","26","","16,1","","100,07","","","","","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2015-11-06 11:00","2015","11","06","11:00","17,7","","15,5","","87","","0,0","","18","","35","","16,1","","99,84","","","","","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2015-11-06 12:00","2015","11","06","12:00","17,9","","14,7","","81","","0,0","","19","","32","","16,1","","99,70","","","","","","Pluie"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2015-11-06 13:00","2015","11","06","13:00","16,8","","16,6","","99","","1,8","","19","","28","","4,8","","99,70","","","","","","Pluie,Brouillard"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2015-11-06 14:00","2015","11","06","14:00","18,8","","17,9","","94","","0,2","","21","","41","","16,1","","99,63","","","","","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2015-11-06 15:00","2015","11","06","15:00","19,1","","14,7","","75","","0,0","","24","","41","","16,1","","99,65","","","","","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2015-11-06 16:00","2015","11","06","16:00","18,2","","14,2","","77","","0,2","","24","","43","","16,1","","99,78","","","","","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2015-11-06 17:00","2015","11","06","17:00","16,7","","12,9","","78","","0,0","","24","","26","","16,1","","99,91","","","","","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2015-11-06 18:00","2015","11","06","18:00","16,2","","10,6","","69","","0,0","","24","","32","","16,1","","100,00","","","","","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2015-11-06 19:00","2015","11","06","19:00","15,7","","10,6","","72","","0,0","","24","","30","","16,1","","100,08","","","","","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2015-11-06 20:00","2015","11","06","20:00","15,7","","11,5","","76","","0,0","","24","","30","","16,1","","100,19","","","","","","ND"
"-73,42","45,52","MONTREAL/ST-HUBERT","7027329","2015-11-06 21:00","2015","11","06","21:00","14,6","","7,4","","62","","0,0","","26","","39","","16,1","","100,33","","","","","","ND"
